,screen_name,text,tweet_id,cluster_pred
204,SPLaws,love that freakin' show! @OrphanBlack https://t.co/Ihq8AjAXl9,777714928413134848,1
205,R0ller_Chloster,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/H07V4ArTJm,777714930392760320,1
206,RafRegardless,I'm screaming https://t.co/uANoRORnby,777714930518724608,1
207,renancosta071,#Emmys Pprt foda,777714931651207168,1
208,todgecrain,THR: RT chrissgardner: Gorgeous walk inside Gov Ball #Emmys https://t.co/sLucLtKPmi #followme,777714932666232832,1
209,KarmenGlori4,Esta ves si se lo merece. La 6ta temporada por lejos la mejor hasta el momento 👏 https://t.co/91yLUXCljT,777714932594905088,0
210,fdghvdsaw,"mga
#اروع_ما_تراه_عينك
#Emmys
#متصدر_لاني_اتحادي https://t.co/XzO3jW85J0",777714932049645569,1
211,Justakemeaway,These. Kids. Are. EVERYTHING. https://t.co/gITrzxaG2Z,777714933198950400,0
212,Emucratic,How did they snub The Americans?? Is Game of Thrones even an American show? #Emmys,777714934155055104,1
213,mogulmediaLLC,Black Women 💙 #emmys https://t.co/3uDsDk0eCo,777714934021025792,1
214,Normality77,نمت بالغلط وش صار😂 #Emmys,777714934406848512,1
215,fdghvdsaw,"k2p
#اروع_ما_تراه_عينك
#Emmys
#متصدر_لاني_اتحادي https://t.co/mpbqbC43aS",777714934541148160,1
216,todgecrain,THR: RT Snoodit: The #Veep gang. #Emmys https://t.co/DpY4DhMeqI #followme,777714935715471360,1
217,TelemundoFansM,@GameOfThrones es La Mejor Serie de Drama en los #Emmys #Emmys2016  https://t.co/ET4fxCI7gA,777714936688418816,1
218,SageOfEden,@crissyp812 https://t.co/L6I4TgUvB7,777714936805859328,0
219,_RebeccaMattosL,essa merece um emmy pra cada personagem que faz https://t.co/HFsKK6eCri,777714939444199424,1
220,NYCBroadwayBaby,Best part of the Emmy show... https://t.co/SsgIiv8AzS,777714938903162884,1
221,JulieOfcharsky,Tracee Ellis Ross looks FLAWLESS #Emmys,777714939376959489,1
222,PrestonIgwe,Pregnant and glowing. That's what a good relationship with a Nigerian man will do to you 😎 lol https://t.co/dN3eYPIyUe,777714940085796864,1
223,enews,"Hollywood's best feud ever continues. Fancy seeing you at the #Emmys, Matt Damon: https://t.co/6iKYWgtcUc https://t.co/6cHcFoNj0q",777714939490398208,1
224,j_s_l,Trump will certainly take to Twitter tomorrow doing what he does best: play the victim (2 Emmy jokes).  NO Fallon fawning from Kimmel #Emmys,777714941134446592,0
225,mersonjr,"Gente do céu, olha esse vextido! https://t.co/hfZ5vRs1Dh",777714940102733824,0
226,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/JQe9JsELKj",777714940694048768,1
227,andosalado,Resumen de los #Emmys XD #GOT Mejor Serie Dramática y con éste galardón se lleva a casa 12… https://t.co/a0HePqlKjN,777714942266970113,0
228,msamysteele,very cool @netflix #SheRules https://t.co/vJsUP578SI,777714942283776001,1
229,PunamKadam,Stunning! https://t.co/QHMBqwIFeo,777714943089008642,0
230,Kacymocha,Damn!!!! #sheDidThat  https://t.co/qFXFQPGcUx,777714942510325764,0
231,dvhgdbjk,"h8s
#الولايات_المتحده_الامريكيه
#عادل_الجهني_vs_سسراج_ن
#انخفاض_اسعار_المركبات
#Emmys
#السعوديه_سنه_فخر_وعز https://t.co/lH1NghJtzc",777714943328149504,0
232,NadiaNeophytou,History-making night for Game of Thrones https://t.co/JcHVslMQCX #Emmys,777714944146038784,1
233,LetyRossado,Por algo somos harto fanses! @Ammbulante https://t.co/jcKFX9uLBo,777714944544428032,0
234,elleRK17,YAAAAAASSSS!!! CONGRATS @tatianamaslany!!!! #EmmyWin #Emmys #CloneClub @OrphanBlack,777714944817045505,1
235,sashaanaa,SO CUTE https://t.co/vFN6QrKa19,777714946943643648,0
236,no1here,#Emmys - awarding television shows that aren't on network television.,777714947321061376,0
237,JulieAnnBird,Good night #Emmys #EmmyForMaslany https://t.co/QrGIJVKZpK,777714946905866240,0
238,NoticieroArg,"Negro, metalizados y nude, las tendencias en la alfombra roja de los Emmys https://t.co/LSFytMamwP #Emmys https://t.co/yqYf61Ghr3",777714947849588737,0
239,huiamarama,YASSS 🙏🏼 https://t.co/UBiI8wAyzX,777714949162315776,0
240,grammar_girl,"Wait, so The Americans DIDN'T win all the #Emmys? How is that even possible?",777714949070225408,1
241,MauricioDavilaF,"Viendo los #Emmys , me doy cuenta que hace mucho que no veo series, perdidísimo 😒",777714949799960576,0
242,grrhjnvss,"zw1
#اروع_ما_تراه_عينك
#Emmys
#متصدر_لاني_اتحادي
#الله_لو_
#وزع_وظايف_للمغردين https://t.co/T8t00jf3A0",777714948759838721,1
243,ElizebethTX2,Do you despise #RichPoliticians like #Hillary ?  Join https://t.co/NKhjrpTpzl https://t.co/rGrrn2HqAo,777714950697525248,0
244,hypedmarty,🐐 https://t.co/zIzS284agI,777714951259435008,0
245,DonEsQue,"GOT already won highest no of #Emmys, still fetching https://t.co/VeZWKXYa3L",777714952823971840,1
246,_herrm,Black don't crack 🔥🔥🔥🔥 https://t.co/RpTGi4j8wD,777714953335738368,0
247,madisonmontgo19,just finished watching stranger things and I recommend it x10000 https://t.co/QRbJeifZbM,777714953583206400,0
248,TamaraJeanette,😍 https://t.co/RGKZUBzxOL,777714954623447040,0
249,im_ricenberg,#GameofThrones remains the best show in TV right now. Congrats with the #Emmys,777714955445342208,1
250,grrhjnvss,"78c
#اروع_ما_تراه_عينك
#Emmys
#متصدر_لاني_اتحادي
#الله_لو_
#وزع_وظايف_للمغردين https://t.co/YMOSezHsfR",777714954589892608,1
251,ElizebethTX2,Do you despise #RichPoliticians like #Hillary ?  Join https://t.co/NKhjrpTpzl https://t.co/HwCh5Gq5pJ,777714955105734656,0
252,RobertJagdeo,So Priyanka Chopra made my year she topped the #Oscar look at the #Emmys what a stunning woman @priyankachopra https://t.co/wpnsddYkOB,777714955420246016,1
253,RedScotty,"@IMKristenBell 1st, love your talent and sincerely fab personality. Role model, esp for a mama. 2nd, I'm *obsessed* with that gown. #Emmys",777714956053516289,1
254,ferreiragui,Justin Theroux nem nomeado foi. piada do ano. #Emmys,777714956448006144,1
255,bigNbadchex,The best part(s) of tonight's  #Emmys? Kate McKinnon winning and the real Olivia and Fitz presenting together. https://t.co/qXumJVBdUI,777714954807943172,1
256,MajestykRay,Amplement mérité. J'suis pas fan d'Orphan Black mais faut avouer que sa performance est assez malade. https://t.co/d3vU7UAzTE,777714957018357760,0
257,TrendsHispano,"⒈ #Emmys
⒉ #18DeSeguirChilenos
⒊ #SinónimosDeCurao
⒋ #MQLTVenUCV2
⒌ Tatiana Maslany

2016/9/19 00:29 CLST #trndnl https://t.co/outPd3avuM",777714957928595457,1
258,people,#Emmys 2016: #GoT wins Outstanding Drama Series https://t.co/xlOYTHQWm8 https://t.co/d2fA18sMoG,777714957735583745,1
259,ChristianVSmith,Acting teachers everywhere claim to have been apart of their journeys! #Emmys,777714958339629060,1
260,SneakyOstrich69,"Wonderful acceptance speech from Patton Oswalt. Heartfelt, honest and to the point. More of that please. #Emmys",777714959123943425,1
261,JamieJibs,"THE coolest, and most talented kids on the planet! https://t.co/meLoGdTPdg",777714958813376512,0
262,THE90210er,@Zachherrick03 https://t.co/HCcGc5D4BY,777714958809399296,0
263,kianamartenique,@TherealTaraji 💅 yes. #Emmys https://t.co/ZaVT3UIhR9,777714956527689728,1
264,marcie_taylor1,@TeriPolo1 @SherriSaum1 Gorgeous!!! 😍😍😍 #Emmys @TheFostersTV representin'!,777714960050688001,1
265,the_girl_crowd,Yay! 👏👏 https://t.co/vCHg4EpdcA,777714962235924480,0
266,wtpetrsn,"@lufayelu Award shows are over three hours long and contain only five minutes of entertainment, they're a giant circlejerk #Emmys",777714962403774464,0
267,Ahmad__94,عممممكككممم https://t.co/uaIG0SRn93,777714962877845504,0
268,JessieVargas51,great #Emmys,777714963351674882,1
269,ebonyadega,Olivia Pope has NO weakness...#foreverslaying https://t.co/FoigRCHa3s,777714963842498560,0
270,Regulator27,"I would think so - a true method actor, always in character which is why he's a damn good actors #Emmys https://t.co/bxVw0lhMtf",777714964437938176,1
271,mdjperez,#Emmys #vote https://t.co/T5DRBFkRZH,777714964890918912,1
272,AyyChrispayy,Tbh the #Emmys are painfully boring... #sorrynotsorry,777714964945514497,1
273,TahrirLive,".""@Art1Book Tatiana Maslany 󾌧󾌧󾌧❤️❤️❤️
#Emmys https://t.co/hdqxSGjzH0"" https://t.co/uF934FL8fC",777714965411094529,1
274,Imtiaz_Knowles,Everyone's excited for this year's #emmys,777714965683855360,1
275,shraddha95,Yes yes yes yes yes !!!!!!!! https://t.co/03Ezdsjlhx,777714966614859776,1
276,OpressaoEmSerie,Premiação que não tem o Stephen Amell como melhor ator e a talentosíssima Emily Bett como melhor atriz pode ser levada a sério???  #Emmys,777714967608856579,0
277,JauntyLavish,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/iGDfGv2EZU",777714967701131265,1
278,945thebuzz,.@amyschumer's #1 accessory at the #Emmys? A tampon. Watch here: https://t.co/GuRIabR2mh https://t.co/g9wRXXdTbk,777714967336198144,0
279,Trm8T,"I am so proud and honored to share my name with such a talented person, huge congrats @tatianamaslany ! ❤
@OrphanBlack #Emmys #CloneClub",777714969467056129,1
280,peytonscots,"""i didnt think that i was gonna win at all""  https://t.co/iR0kN4WlOT",777714970196836352,1
281,teresajoyp,Rock and roll! @GameOfThrones #Emmys https://t.co/DI4iuUNWHA,777714971400470528,1
282,TumbZizu,#GameOfThrones #Emmys. https://t.co/EwYhkXsD7T,777714970104631297,1
283,thewonderwheel,Will @azizansari ever give his #Emmys acceptance speech? https://t.co/95sSAdp7WO,777714971471785984,0
284,xbhishek,"i like how shes like ""shush baby shush"" lmaoo https://t.co/B7zaVEI8Hz",777714973107589120,0
285,JARosenberg12,I have never watched an episode... https://t.co/yCbVkakCDD,777714973430517760,0
286,sleepyasiangirl,why'd they choose jimmy kimmel as the #Emmys host? he makes fun of people to make his jokes 99% of the time 😒,777714975389339648,0
287,MAngelo505,The Viking's coach thanked Amanda Peet for the win #GBvsMIN #Emmys,777714975708110849,1
288,jng_me,MANO QUE ISSO CARA QUE ISSO KKKKKKKKKKKKKKKKK https://t.co/o8RXE9xOfN,777714976542822400,0
289,sammiboy9660,@Lesdoggg loved you on the Emmys #protectmytwitter #Emmys #urbeautiful,777714977486495744,1
290,_supimpa,ELA FALANDO QUE A GENTE OBRIGADA OS AMIGOS A ASSISTEM SIM EU OBRIGO MT EU FIZ ATE UMA MÚSICA ETC https://t.co/POviggsV6o,777714977801117696,0
291,SeanMilligan85,All this talk at the #Emmys about recognizing transgender talent and Alexis Arquette is left out of the in memoriam.,777714978652581888,0
292,otto_d9el,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/xSVaghMcSn",777714980191735808,1
293,keithmay,Tina Fey's face after that Bill Cosby joke at the #Emmys says it all https://t.co/HHyWFgkC5i via @HuffPostEnt,777714981693366273,0
294,walterdonovanSS,There's a lot of weird mystery meat non-White people on here. *shudders* #Emmys,777714982028992512,1
295,AndrewOHazard,Tina Fey's Face After That Bill Cosby Joke At The Emmys Says It All. @HuffingtonPost #Emmys  https://t.co/ceNo9ThJgw,777714981752049664,1
296,fifthlhama,"o porra TATIANA MASLANY MINHA RAINHA EU TE AMO TU MERECE MINHA CASA MINHA VIDA MEU PAÍS TUDO É FODA  
#Emmys",777714982775644160,1
297,TriFateGaming,The Harambe Horror Game! | Minds Eyes https://t.co/19H7CjBRwX via @YouTube #SKOL #Emmys #Harambe #RipHarambe #Horror #Gaming,777714983266246658,0
298,tracysestili,Congrats to @tatianamaslany! Long overdue!! #Emmys #Emmys2016,777714984667099136,1
299,elpimariano,Best quote at the #Emmys - @jimmykimmel: Transparent was born a drama but identifies as a comedy.,777714984969129984,1
300,alanroboto,kkkkkkkkk https://t.co/RZfoh0g4oN,777714985682268161,0
301,SemCoringa,Não acredito que Game of Thrones inventou o #Emmys,777714987489976320,1
302,wally_bautista,OMG! FINALLY!! @tatianamaslany you deserve it. acting lvl 💯 https://t.co/7C17xI8ghG,777714987343032320,1
303,CynthiaAlonzo2,My kids 😭 https://t.co/Gq1QW4TWfz,777714987900907521,0
304,AGChapman,About bloody time!!! So happy with @MsSarahPaulson's win! Oh my god. #Emmys,777714988727144449,1
305,rcktwit,#Emmys. Don't these actors memorize lines for a living??  What's with the winners reading off their notes?,777714990086098945,1
306,TheFashionCourt,Nikki Glaser wore a #JOVANI black beaded fringe skirt to the #Emmys. #Emmys2016 https://t.co/pQ5Yjc9xxq,777714989247307780,1
307,bezy_bby,Congrats to @CourtneyBVance for winning the #Emmys for Best Actor in a Limited Series or Television Movie.,777714991004868608,1
308,eduardissimo,taraj p viola davis e tatiana maslany na mesma categoria devia se a primera vez q o evento premiasse as 3 duma vez so #Emmys,777714992237993984,0
309,menes3s,golin é muito fofinnnnn kkkkkkkkkkkkkkkk https://t.co/MHyo2GzzTy,777714991776628736,0
310,OlivierBarasch,#Emmys,777714993752109056,1
311,patricia_gomes,Hoje o #Emmys rendeu! 😂 Valeu pela companhia galera o/ https://t.co/IekZWsxVtA,777714995408859136,0
312,Flavitobogado,Es lo más. https://t.co/DvbTuBiDT9,777714996046430208,0
313,bestoframimalek,here's the full speech guys! thanks @larrysfuneral for the heads up https://t.co/D7g9QZbFrC,777714996184748032,0
314,Xlaluxi,"PARABÉNS MEU AMOR, AGORA PODE ENVIAR UM TROFÉU PRA CADA CLONE QUE AQUI É TALENTO MEU AMOR!!!!! https://t.co/y6T9w6TSiQ",777714997128552448,0
315,rbenrique,Emilia and Kit... ❤️❤️❤️ https://t.co/RLIDGO1ovo,777714997363302400,0
316,woodelenina,nesse ela arrasou mesmo https://t.co/fh641LUxZI,777714999234031617,0
317,askKirbyCarroll,Lemonade lost to Grease Live? Wow. #Emmys,777715000119009280,1
318,anagab,Bien Tatiana Maslany gran papel en Orphan Black. #Emmys,777715000332787712,1
319,trishasev,😍😍😍 https://t.co/P7N35UA7jR,777715000022446080,1
320,Loun_R,"Et le palmarès des #Emmys, c'est aussi sur @Cosmopolitan_fr https://t.co/5DXNBppjDz",777715000379072512,0
321,NUVKYintheCUT,and theres nothing you can do about it  https://t.co/24WCpV9Hyj,777715001599467520,1
322,toptennaija,#kerrywashington got the #perfect #emmys #selfie with #kitharington! #cool https://t.co/qyInbjvtOY,777715002602029056,1
323,JustinKey101,"Congrats to my cousin, @KeeganMKey! #Emmys https://t.co/mJ1H0DDtl6",777715003524689921,1
324,UTScott,Says the guy who watches the bachelor religiously https://t.co/qbTw0YhXgo,777715004237754368,0
325,Areopolis,Matt #Damon Confronts Jimmy Kimmel After #Emmys Loss https://t.co/vcQQQPxKRE,777715009027764225,0
326,Coper_88,Actors and Actresses winners of Emmy #Emmys https://t.co/vXiglo2vJR,777715008838959104,1
327,QueenB_doc,"🙄😑 #juststop RT @THR: #Emmys: ""I got the hottest chick in the game wearing my chain"" explained https://t.co/CwHOD4CoNR",777715010927783936,1
328,EntHubNow,Game of Thrones now has the most #Emmys out of any show to ever exist ever #GOT https://t.co/js0wQcFoev,777715012420984832,1
329,Diego_Seb1,Quien más se está perdiendo los #Emmys????,777715013398237184,0
330,religionVEVO,AAAAA como eu amo essa voz robótica da bbc america https://t.co/wK2oL232px,777715014115418112,0
331,5hbadgurls,a rainha aqui https://t.co/SRhWfCxtoa,777715014224515072,0
332,Phanfan2012,#emmys l loved when Matt Damon came on Jimmy Kimmel under Ben Affleck's coat! That's why Jimmy should have won best show lol.,777715014740377601,0
333,Mihirsharma_,Deserved it😍😍😍😍 https://t.co/6xK5ybLuZk,777715015851778048,1
334,SherryH87,"Too Fun! YES #CloneClub and @tatianamaslany! GREAT win, long overdue. Party hard! https://t.co/mCqvMB7NX6",777715015981801472,1
335,CreepyReptilian,Excelente actriz Sarah Paulson. 😍 #Emmys  #AmericanCrimeStory https://t.co/4aoGBelAsp,777715017139445760,0
336,FloridaTalentGr,Game of Thrones wins Outstanding Drama Series for the second year in a row! #Emmys https://t.co/dLxLdyNnr3,777715017122799617,1
337,AmaandaSilvia,Esse cara é demais! 😂 https://t.co/NZ31pGcSzo,777715018934681600,0
338,sinnamonrolled,YES! CARRIE JUST TELLING IT LIKE IT SHOULD BE https://t.co/EpBX4VLfvu,777715020067115008,0
339,Taannkk_,"GET FREE 82 FOLLOWERS➜https://t.co/jZ2YKkRlFU
#UNIX
#Paralympics
#sportfyn
#nfldk
#Emmys
#EuroRoad2016
#MRSA
Amager",777715020855521280,1
340,tinkerbol,@OfficialJLD you are golden! #Emmys #Emmys2016,777715022210269184,1
341,loodyalshammri,"ونفس الكلام ينطبق على لينا هايدي ابدعت كثير ف الموسم ! 
كنت اتمنى حصولها ع الجائزة #Emmys https://t.co/x331Cpvb2P",777715021514170368,1
342,emiweetee,#MrRobot https://t.co/mgdygvw4jP,777715022181109762,0
343,VickyEgito,#Emmys quem realmente devia ganhar https://t.co/rtPmzKL3yV @alanealvess_,777715022730498048,0
344,mattthemacman,Retweeting this so hard right now https://t.co/SIS6OF3DlP,777715023158181896,0
345,Fabvice1,"Save money on lotion! You NEED to know this trick by @FabSab_12 #Emmys  watch》 https://t.co/V2mWLlzZUd
&amp; SUBSCRIBE! https://t.co/8UXsW8mv4S",777715020645994496,0
346,LeratoAnzjp,"後輩キー＆ピールにトロフィーを渡すデーモン・ウェイアンズ先輩。このシーンは本当に感動した。コメディ界にとって良いシーンだ。
#DamonWayans #Emmys https://t.co/CfBmsrb68f",777715023426662400,0
347,WDYMELLET,Vou dormir mas deixo p vcs imagens do talento em pessoa e do real significado de luz própria #Emmys https://t.co/uXf0vwDUu7,777715023649054724,1
348,daniel_fidler,My two cents. #Emmys https://t.co/NsVGFwPFOD,777715024345329664,1
349,lgold94,As it should. ✌🏼️ https://t.co/pOUwb7W5HL,777715026907926528,0
350,arthurpratdragn,omg theyre so cute https://t.co/ujWlwM43b3,777715027088322562,0
351,WheresRonaNow,NJ!! Wooo! 👏👏👏  ❤️ @GameOfThrones #Emmys https://t.co/MwTD4XzP5t,777715026811465728,1
352,SipNchat,#AnthonyAnderson #emmys https://t.co/EDW1HAx5sa,777715026526408704,0
353,arabstoday,"الممثل #لويس_أندرسون يحصل على جائزة #Emmys كأحسن ممثل مساعد
https://t.co/YdNxNj6H2j
@arabstoday",777715028631838720,1
354,maggieeev,CONGRATS RAMI MALEK!!!!! So well deserved! @ItsRamiMalek @whoismrrobot #Emmys https://t.co/dDRaWUCzMu,777715028493344770,1
355,Z__x93,"#Emmys

يستاهلها رامي مالك 😍💪🏻

جون سنو 😂😂😂💔💔",777715031177912321,0
356,Jhosy__,😍😍😍😍😍. #CloneClub  https://t.co/uN4epxmUyG,777715031383433216,0
357,mmmkayramirez,Ahhhh they're so cute!! https://t.co/u37a5Tp5jd,777715032624861184,0
358,NoireCarrieB,One day @TheAmericansFX will win. 🙏 #Emmys,777715034331947008,1
359,HuffPostEnt,Tina Fey's face after that Bill Cosby joke at the #Emmys says it all https://t.co/YaJWm11HR6 https://t.co/rtL3YQhXAv,777715032733970432,0
360,BitterSweetJae,"Did not watch the #Emmys this year... completely been out of tv land for a while. need to reset, refocus and balance my creative vice",777715035816747008,1
361,DannyCinicic,Wow @IMKristenBell 's gown was stunning! #Emmys,777715038337568768,1
362,jessixahamby,Family 💞. https://t.co/sKcFIYjwIQ,777715038173945856,0
363,jillcompher,@jimmykimmel Loved you this evening! Ignore Time...the AP nailed it! https://t.co/nevhJujZyf,777715038459080704,1
364,nm93o,#Emmys أحلى شيء صار بالحفل👌🏻💗 https://t.co/5vOHwutn2U,777715038547304448,0
365,memeslovesgod,#Emmys so black.,777715041927884800,1
366,Cloud_3000,Jimmy Kimmel mi ricorda il figlio ciccio di Tom Hanks... o il nipote #Emmys,777715042628276225,0
367,cutebutllpsycho,💜 #Emmys https://t.co/0Og2SZRlNP,777715040065552384,0
368,HalfwayToHobo,"16. Anyway, my saccharine thoughts on @GameOfThrones' big #Emmys night. You can un-mute me now.",777715045312532481,1
369,joshbarajasFC,MATT OSWALT https://t.co/W80c5R491R,777715046109491200,0
370,Miracyviana,A melhor. https://t.co/fxqOqyO72W,777715047728570368,0
371,afambu_chiejine,Game of Thrones winning BIG at #Emmys,777715050605867008,1
372,toni_rachel55,This man is a God😍😍🔥🔥 https://t.co/wjIxNVAEQt,777715050358403072,0
373,nnaimar,I maintain this show coasted on its theme song. Not that I don't like it but it's a particularly solid theme song  https://t.co/TU6KPkHGDf,777715051494907905,0
374,arparetyma,Me pone nervioso la cara del de rulos perdón no lo puedo ver más. https://t.co/C6rlhU4Wem,777715051700584448,0
375,ranafonk,JAAAA https://t.co/dL0BRnAund,777715052111507457,0
376,golnaralgamar,بصراحة اكثر من يستحق جائزة الأيمي علا عبد الصبور وامها #Emmys https://t.co/zkXSt6em8L,777715051012689920,1
377,karendaniela,":3 más ri
Mira ese gif @Pampchiz https://t.co/6KEP7fFYxt",777715053722234880,0
378,_dorotheaa,Uuu Sarah Paulson teljesen megérdemelte 😍 #Emmys,777715054187835392,1
379,KittyFern,How many ways can I RT this? 💗 https://t.co/3yxqCBhgSf,777715055353790464,0
380,lilminiracer,Um...no one give that Emmy to Rachel Duncan https://t.co/ScTwWHjhzf,777715055315914752,1
381,urasiaboyTy,No show can beat the Game of Thrones .. 100% recommend to watch https://t.co/U5hL3oE1kS,777715056276418560,1
382,rodrigograum,Estou meio bolado por não assistir Game Of Thrones #Emmys,777715056972853248,1
383,Artist_Bdown,"Featuring the top new artists of 2016! Accepting submissions now!
Submit to https://t.co/EuX5SuuXsY
#music #musicians #talentpool #Emmys",777715057748680704,1
384,Claudia55384402,#Emmys #RedCarpet 🌟👗💄👑👏👏   #AlfombraRojaE @fabitaaraujo @Mariomariovidal @edgardo_iara @sercompany https://t.co/YpcGpA3KIe,777715057111232513,0
385,anthonymp81,@Brandonmaxwell I love how your designs are so unique and beautifully stood out at the #Emmys I knew your designs at first glance!,777715058843328512,0
386,Areopolis,Jimmy #Kimmel's #Emmys 2016 Monologue https://t.co/rvkt8LOnuY,777715059220967425,0
387,thejasminebrand,.@ReginaKing @CourtneyBVance @sterlingkb1  @KeeganMKey @JordanPeele Win #Emmys + Complete List of Winners! https://t.co/LLXrCU6tyl,777715059523018752,0
388,RebeccaDorfman,"These questions are so much better than ""what are you wearing?"" Period. https://t.co/KXWLi8RFkv",777715059946561536,0
389,kristinereese,"Thank you, awards show gods, for FINALLY recognizing the brilliant Tatiana Maslany #Emmys",777715060479184896,1
390,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/mwGlkrJki7",777715060311326720,1
391,staceysoleil,@411Voices @411_SocialGood THANK YOU for hosting such a fabulous event @DitmasLA #emmys https://t.co/uzrOhOy8ec,777715058121912320,1
392,pib_a,My favorite part of the #Emmys is the Stranger Things cast arriving in bicycles and I didnt even get to see it.,777715062354042881,0
393,TwitterMoments,Who was the most surprising #Emmys winner? https://t.co/q2yF6ybl8b,777715061741723648,0
394,rihannadramatic,Alison tava Linda https://t.co/QPFJGFvrYP,777715062794514432,0
395,yetundeomooba,Oooo this is that Diana Ross look!! 🔥🔥🔥 https://t.co/lajvjneJVW,777715063746625536,0
396,lizgarrett20,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/ZgsCglAp0K",777715065382277121,1
397,MsGraceyP,".@Variety Glad I didn’t waste the time! Except for #Veep, meh! https://t.co/aEP0LPKUGw",777715064795168768,0
398,goodnot_great,and now we're looking for an online source to watch the #Emmys #txstate #GameofThrones https://t.co/JxFv6q07MF,777715065210286081,0
399,NikkiCTV,She's so adorable. 😭 #WellDeserved https://t.co/jFOOxsF6a0,777715069081747456,0
400,T_BAX,That's like ZQuil passing Ambien in my book. https://t.co/UW6bPcl01n,777715069094330368,0
401,RoinyEdFC,"Julia Louis-Dreyfus es tremenda actriz, muy merecido ese premio #Emmys",777715069455110144,0
402,its_riribitch,"omg #BetterCallSaul  saying ""i'm up"" to the camera so theatrical and ballsy i'm 💀💀 https://t.co/IRhYEr86Kh",777715068872060929,0
403,bigboyindiego,#ClintonsMemory #clintonshealth #trumptrain #trump2016 #hillaryforprison 2016 #Emmys #GameofThrones #trump #trending https://t.co/QXbozNJecj,777715070826455040,0
404,jordan_mears,"Excited, but extremely sad. Man... https://t.co/Wc33gkVihd",777715073930276864,1
405,YandieNcube,Taraji is like the best black girl cheerleader ever!!!! ❤❤❤ https://t.co/FOTT0GybFI,777715075058499584,1
406,MaxTerror_,No hay comparación Dani 😉 https://t.co/vqVMtr62m0,777715075217891329,0
407,DareeDeviI,MAMBA KNOWS https://t.co/DrQr7UTu0x,777715075234889728,0
408,Charrrlaynaaa,Idol. https://t.co/AXz9LpTEiA,777715076799225857,0
409,Lil_Conqueror,These three sitting together gives me life. (Did I use that phrase right?) #Emmys https://t.co/clcUEstvXN,777715076090437632,0
410,stephopitz,.@GoldJenna makes *the cut* with her #Emmys observations. Finally. https://t.co/SDXZE8BwyK @TheCut,777715076845473793,0
411,sepinwall,"Had to make room for noted TV veterans like Merle Haggard, Glenn Frey, Muhammad Ali, Alan Rickman, and Prince. https://t.co/eyDzJ3GqsV",777715076690169856,0
412,Mij_Afc,رامممممممي فاكيييينننننج ماللك وربي يستاااهل https://t.co/9ms6h7reH0,777715076853800961,0
413,AnjntCapistrano,MIC DROP https://t.co/gF6TQ8sApm,777715080796352512,0
414,EdishaBrown,The only reason I am scrolling these tweets is to see if Kerry Washington finally won anything. That's it. #Emmys,777715080586756096,1
415,BarleyFields1,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/E5rfqzYy38,777715080737660929,1
416,jennaisone,@SillySpooncer she got your @ wrong but you should still see it! https://t.co/CcX9UToBqZ,777715082885148672,0
417,beacrvg,"Eu não sei quem eu vejo quando olho pra ela, é incrível https://t.co/WdRHwClBjI",777715085309579265,0
418,benfoldslaundry,I think the #NutrishCat rocked the red carpet at the #Emmys. https://t.co/JAmMVpvqGy,777715086295179264,1
419,DeniltonGama,TATIANA MASLANY DONA DA POHA TODA LEVOU O EMMY SIM E VAI LEVAR MAIS!! :3 #Emmys,777715086492176384,1
420,onlyseeyou,#CloneClub 💪🙌 https://t.co/G3kuRImfp1,777715087733821440,0
421,LeonanCaleb,A única coisa que salvou esse #Emmys foi a vitória da Tatiana Maslany. 👏🏻👏🏻👏🏻 #OrphanBlack,777715087947755520,1
422,CamilaBeltrao,So happy for battle of bastards winning tonight!! #Emmys #GameofThrones,777715087666769920,1
423,geauxcrimson,Probably because it wasn’t that good https://t.co/fGpgZCNgAS,777715088006447105,0
424,williampriante,Mel dels you know nothing https://t.co/EuGQbqro68,777715089013149698,0
425,alma_henry,How did @KevinSpacey not win with HOC? #brilliance #Emmys,777715088803237890,1
426,kwinlistner,Serious ? https://t.co/UV1CugRAy3,777715088794853376,0
427,Gabiiis_lopes,"tão feliz q a Tat ganhou, mas ano que vem é a ultima temporada... já to chorando #Emmys",777715089495523328,0
428,kenan14,'...but nothing on the book you've been waiting for.' https://t.co/iMZG7yeHUm,777715089541505028,0
429,ADPinlac,"""Emijo"" can I kms https://t.co/RP7TggGK2o",777715090040561664,1
430,ratedxiat,"Awww. Grats, babe!! https://t.co/1xS1zwi6PC",777715089868660736,0
431,alma_henry,How did @KevinSpacey not win with HOC? #brilliance #Emmys,777715088803237890,1
