,screen_name,text,timestamp,tweet_id,cluster_pred
234,970wfla,Lester Holt asks @realDonaldTrump about not releasing his tax return.  #debatenight #debates #Debates2016 https://t.co/XS3yzR2zcI,1474939923689,780580732146036740,0
235,Lust_ForLife,I hate Donald's jokes. They so fuckin lame  #Debates,1474939923701,780580732196495360,1
236,sarahjo227,"""I'm just going to get blamed for everything tonight"" @HillaryClinton  ""why not?"" @realDonaldTrump *Clinton laughs ""why not?"" #debates",1474939923769,780580732481613825,2
237,jmgwill,"she NEVERS answers questions  useless
  #Debates",1474939923734,780580732334854145,1
238,KivariDaniel,These #debates are a train wreck. The United States of America should be embarrassed to be projecting this to the world.,1474939923829,780580732733300736,1
239,Rayshay7,"The person in charge of mics, someone fire him/her immediately. that baby wont shut up #debatenight #debates #Debates2016",1474939923887,780580732976586756,0
240,_samarans,#debates https://t.co/axFIJLV5Ux,1474939923613,780580731827388416,1
241,astald3r,Donald's interrupting got me heated. #debates,1474939923932,780580733165244416,1
242,chadtheteacher,Ooooo...what's he going to say about his tax returns? #debates,1474939924681,780580736306847745,1
243,_manixoxo,Hillary says debt free college?! YAS HONEY #debates https://t.co/WEdE9HEzAZ,1474939924465,780580735400804354,1
244,ExplorerChara,I'm speaking #Hilary #Debates https://t.co/oAZiJIFXdR,1474939924459,780580735375831040,1
245,jackochoa,"#Debates every time he says ""believe me"" he is making up stuff because he has no clue",1474939924686,780580736327757826,1
246,beachwaves29,I'm sorry... How much do the Clintons charge colleges to speak? And yet... Cut student debt? Not sure how that will work.... #debates,1474939924690,780580736344559616,1
247,adamthespookist,A wall will cut through rivers and villages! #Debates,1474939924753,780580736608776192,1
248,PaulPaino,"DRINK: ""Believe me"" x2 #debatenight #debates",1474939924309,780580734746652672,0
249,TheHomieFallen,Judge Judy woulda kept them in line #debatenight #debates #Debates2016,1474939924670,780580736260673536,0
250,suchalady716,They talking tax returns #debates https://t.co/oqIpbIznDF,1474939924454,780580735354703873,1
251,MeganStilley,"It's called projection Trump. Please stop talking about yourself. #debates ""All talk, not going to work...""",1474939924779,780580736717901828,1
252,WeLoveBernie1,"DrJillStein: The American people are clamoring for #debates with more than Clinton/Trump, the 2 most unpopular candidates in history. #Occu…",1474939924627,780580736080416768,1
253,nolanbearcat,Is it just me or does Hillary sound like Ellen? #debates,1474939924859,780580737053396992,1
254,BBCIC,#Debates how he know Obama plays golf,1474939924712,780580736436809728,1
255,LotsOGiggles,He won't hire Americans here for his hotels but wants to import labor. What a liar and hypocrite!  #Debates,1474939924746,780580736579448832,1
256,theintercept,Trump on rooting for the 2008 housing crisis: “That’s called business” https://t.co/PkVzjyck3b by @samfbiddle #debates,1474939924815,780580736868966400,1
257,TheTonyandTina,"Wait all talk no action, you just said she is to blame for everything, she had to take some actions, can't have it both ways Trump #debates",1474939924794,780580736780890113,1
258,itsKaityCat,That's why I suggest drinking water then instead of booze. https://t.co/NJbR8QEmRn,1474939924724,780580736487215106,1
259,AdoKerrison,"Might not be a good idea to claim someone is ""all talk"" when you've spent the whole time interrupting them #debates",1474939924849,780580737011580929,1
260,BritniDWrites,"Trump's debate strategy: Talking loud and saying nothing."" 
#Debates",1474939925664,780580740429774848,1
261,JulesVerne92,My 5-year-old-godson doesn't throw tantrums as extreme as Trump's. #debates,1474939925687,780580740526317568,1
262,jason_,Lucky for us he's a hot head. #debatenight #debates #Debates2016 https://t.co/7shD7J87oR,1474939925478,780580739649826818,0
263,n_sakurai16,Where are those tax returns! #debatenight #debates,1474939925498,780580739733749760,0
264,Susana_L_M,Ele só diz pão ??????  #Debates,1474939925641,780580740333506560,1
265,XLikeTheLetter,It's Not Funny Anymore Guys #Debates,1474939925704,780580740597592066,1
266,kelsey_819,A perfect example of sending jobs overseas and destroying job.....Trump's business endeavors. #debates #dumptrump,1474939925706,780580740605980672,1
267,AuntieKella,"#debates
#FixitJesus 
Why am I watching this?",1474939925720,780580740664659968,1
268,seanjoudry,"When Trump first talked on stage, I thought he seemed much calmer than usual. That disappeared quickly. #debatenight #debates",1474939925605,780580740182511616,1
269,Bob_Law,"**Lester quietly tip-toes away**
#debatenight #Debates2016 #debates",1474939925616,780580740228583425,0
270,TOKatharine,Trump is just spewing random words in no particular order &amp; interrupting Clinton whenever he pleases. It's making my head hurt. #debates,1474939925658,780580740404682752,1
271,GreenEyedLilo,"Considering how much Trump has associated himself with golf, I don't think he should insult Obama by saying he'll play golf. #Debates",1474939925630,780580740287242240,1
272,notoriousCori,"@Ivonbartok The only way this Canadian can watch the debates. Trump is just a loud mouth talking about ""political t… https://t.co/oFrBWqx8BF",1474939925440,780580739490287616,1
273,RoqueANeto,Release the tax returns! #debatenight #debates,1474939925712,780580740631261184,0
274,WeLoveBernie1,DrJillStein: A Green administration will declare a climate emergency to create the clean energy jobs we need right now. #debates #OccupyThe…,1474939925774,780580740891369473,1
275,millennialmap,Is this #debates real? He's not even formulating sentences. #bigfatuglybubble -- his vocabulary is brilliant. @realDonaldTrump,1474939925766,780580740857815040,1
276,MDTigerham,"""Typical politician, all talk, sounds nice, won't work"" damn politicians talking in a debate #debatenight #Debates",1474939925574,780580740052480000,1
277,stoplurkingfool,I'm gonna get trump why you making jokes about Obama  #Debates,1474939925915,780580741482590208,1
278,iDanniels,Esta que arde esto  #Debates,1474939925903,780580741432377349,1
279,justlikeneon86,Trump- Trump Trump- Trump- Trump- Trump TRUMP IT UP! *beat drop* #Debates https://t.co/otDoX7mnEh,1474939925840,780580741167984640,2
280,jonathancristol,Trump's audit lie is one of his favorite lies. #debates,1474939926568,780580744221655040,1
281,KevinCollide,Can't control himself https://t.co/C9Uq8jWNdo,1474939926606,780580744381009920,1
282,this_nick,"@cockyboys @LesterHoltNBC &amp; @MSNBC are a disgrace, letting him talk during his turn and scream over hers #DebateNight #debates #Debates2016",1474939926544,780580744120897536,0
283,VictorMoreno015,Donald Trump confirmed to be a #Jojo fan #Debates,1474939926735,780580744921948160,1
284,socrates_99,This Bloomberg fact check is wack. Headed back to #CNN. #debates #debatenight,1474939926690,780580744733290496,0
285,_karenstefania,Literal estoy asi jajaja https://t.co/cvl6sZTgU7,1474939926577,780580744259366912,1
286,betaburgers,Why are we in a big fat bubble? Grease! #nogrease2016 #debatenight #debates #,1474939926661,780580744611635200,2
287,coolnilk,Oh shit Trump is exposing the NWO #debates,1474939926744,780580744959627264,2
288,JpYourHero,If Donald Trump revealed the NX I would honestly not mind voting for him. https://t.co/6hOOSjQw3p,1474939926567,780580744217395201,1
289,Star2fireDenise,#truestory 😂 https://t.co/LRr9nnT8u8,1474939926603,780580744368263168,1
290,kohilaaaa,Who's watching the #debates,1474939926761,780580745031016449,1
291,datachick,Shit. Forgot to invest in liquor stocks because  #debatenight #debates,1474939926578,780580744263507968,1
292,minusbeer,SAME AS OBAMA WAIST OF SPACE https://t.co/Lk1L7HiwwE,1474939926650,780580744565514240,1
293,heyhollyjay,#debates https://t.co/3jIIvQ9rvT,1474939926200,780580742678052865,1
294,looinrims,"#Debates trump coming in going after Obama too, Jesus fuck",1474939926763,780580745039450112,1
295,BriannaFagin,Don't? That's an excellent idea tho. #debatedrinkinggame2k16 https://t.co/aSRmMM49M5,1474939926864,780580745462939649,1
296,perfectlyMia,He's delusional. https://t.co/PJFePoz9W3,1474939926787,780580745139990528,1
297,lit_lyd,Dude Trumps favorite word is Mexico. #debatenight #debates,1474939926796,780580745177890816,0
298,SecretLee_,Why is @LesterHoltNBC not cutting off #DonaldTrump? He's not staying on topic and he cuts into #HillaryClinton's time. @NBCNews #debates,1474939927692,780580748935831552,1
299,JxhnBinder,FACT: Hillary has NEVER released her paid speeches to Wall St. #debatenight  #debates,1474939927447,780580747908411392,0
300,edwin_tran,"after watching these #Debates
join me 
in leaving the country",1474939927635,780580748696838144,1
301,DavidBrelin,Someone get Donald a Netty Pot please. #Debates,1474939927674,780580748860399616,1
302,leahmariedainty,Trump: we are in a big fat ugly bubble...you are going to see some very bad things happen. #Debates,1474939927744,780580749154119680,2
303,ChrisOfRights,Hillary says experts say plan won't cost &amp; will create jobs. Trump should ask if these are same experts who that about ObamaCare. #debates,1474939927745,780580749158133760,1
304,dathowitzer,"He talks like the guy in the pub. It's impressionistic, not communicative #Debates",1474939927744,780580749154127872,1
305,djmenj,"Hillary""Are you gonna blame everything on me""
Trump""Why Not"" #debatenight #debates 
what a fucking joke",1474939927725,780580749074370560,0
306,_aaace,Who can actually follow what Trump is saying?  #Debates,1474939927635,780580748696883201,1
307,byTeddyK,"""Worst revival for the economy since the Great Depression"" Uh yeah, a little event called World War II kind of sped up the process. #debates",1474939927656,780580748785049600,1
308,HoldingCoPhoto,Has your opinion changed thanks to this #trainwreck? Me neither. #debates #debatenight #Debates2016,1474939927745,780580749158121472,0
309,seankennedy1,The fed is more political than Clinton...huh? #debates,1474939927563,780580748394950656,2
310,iramzq,lol #Debates,1474939927797,780580749376311297,1
311,waywaw,let's get 'say more crazy things' trending again #debates https://t.co/vJomMwWB85,1474939927375,780580747606364160,1
312,alexgormonster,"""All talk. No action"" Okay, @realDonaldTrump - then actually give us some of your policies instead of blaming Hillary. #debates",1474939927772,780580749271404544,1
313,Jerkulez_,That EYE ROLL HILLARY #Debates,1474939927854,780580749615460354,1
314,EDISON_TECH_,Donald Trump NOT CLEVER! @realDonaldTrump  FAKE #Debates,1474939927844,780580749573496832,2
315,jporcelli11,He loves this bubble #Debates,1474939928707,780580753193132033,2
316,thegingersoul99,knock knock who is INTERRUPTING TRUMP #debates,1474939928593,780580752715030529,1
317,AndrewDKoch,The Fed shouldn't have a job Mr. Trump. #debatenight #debates,1474939928773,780580753469870082,2
318,WhitneyWingate,Real question: at this point does anyone get persuaded by these debates or it is just like watching a bum fight? #debates,1474939928746,780580753356709888,1
319,AlexBerdis,"Is Lester Holt sexist, or just unqualified to moderate? #debatenight #debates",1474939928733,780580753302224896,1
320,TeddieGoesRawr,"this hashtag #TrumpedUp needs to be trending 😂😂
#debatenight #Debates",1474939928775,780580753478344704,0
321,yoyamimi,"#debates en ingles ma' o menos entiendo, y en univision me duele la cabeza de oir al traductor tambien 😒",1474939928725,780580753268625408,1
322,hannahdivine,she's taken some of bernie's base ideas and brought them into her own campaign and that makes me feel better #debates,1474939928727,780580753277091840,1
323,NadyAndrade,Trump criticando os políticos... uai filho.... vc não virou um agora também???  #Debates,1474939928583,780580752673103873,1
324,NJHighlands,Tax returns!!!! #Drink! #debates,1474939928737,780580753319034880,1
325,SoozeKY,"Yeah, because I trust her fact checkers just as much as I do Detroit tap water!  #Hillary4Prison https://t.co/lzVbq9eKWV",1474939928573,780580752631205889,1
326,codyjonez,"only in America can you watch 2 potential presidential candidates act like bratty, condescending assholes on national television #debates",1474939928792,780580753549647873,1
327,SheIsAmore,The fact that Trump compared himself to Reagan as if the Reagan years were great tho. Reaganomics anyone? #debates,1474939928370,780580751779753986,1
328,BK56481225,#Debates There is a reason Clinton isn't running for re-election . The people don't trust her.,1474939928801,780580753587507200,1
329,Twinkle_B,She's slaying!! https://t.co/BbYfYyMM5O,1474939928791,780580753545375748,1
330,JoyKarley,Sniff sniff sniff... sniff sniff... is Trump still living in the 80s? What did he snort to prep for this debate? #debates,1474939928784,780580753516134400,1
331,GirlsGotSole,@essayareayaitch Lester Holt #debates,1474939928775,780580753478418433,1
332,xt0rt,This is like watching the most uncomfortable episode of It's Always Sunny In Philadelphia. #cbsnreax #debates,1474939928770,780580753457422336,1
333,MelJBowler,"What, @HillaryClinton? Trickle down economics caused the great recession? #debates #debatenight #Debates2016",1474939928835,780580753730043904,0
334,ruthstarkman,"Trumps insult== Hillary is a ""typical politician"" and the bubble is going to burst
. #debatenight #debates",1474939929696,780580757341245440,0
335,EMcAlice,"VOTER: I'm undecided

*sees Donald Trump geofilters on Snapchat*

VOTER: Make America Great Again
#debates",1474939929585,780580756875800576,1
336,EricLSchwartz,"""As soon as the audit's finished in 2020. #debatenight #debates #Debates2016",1474939929631,780580757068623872,0
337,ojengwa_,Darn! Typical politician... solid comeback from @realDonaldTrump #debates,1474939929625,780580757043642368,1
338,Mackletrain,Trump repeating the audit lie. #debates,1474939929751,780580757571932160,1
339,EMS2006,Oh poor #Trump  he is not going to make it the fill 90 minutes of this #debates,1474939929627,780580757051936768,2
340,iastater09,I think @TonyReali should be running this debate. @LesterHoltNBC needs a mute button! #Debates #debatenight #Debates2016,1474939929629,780580757060202496,0
341,lennysfocus,"End of 1st Quarter, Trump 14  Clinton 3 https://t.co/y5q2yeYlak",1474939929700,780580757357998080,1
342,Mr_Cynic,#Debates OH HOLT DROPPING THE HAMMER ON THE TAX RETURNS,1474939929774,780580757668376576,1
343,MegAhsens,"'Big fat ugly bubble' is a self reference there, orange Hitler. #debates",1474939929779,780580757689413632,2
344,SalvadoRPG97,"Today's #debates theme. #debatenight
https://t.co/4aAqw2JUbO",1474939929679,780580757269913600,0
345,Austhebossman,Is it just me or does Hillary look like she's on drugs right now? #debates #debatenight,1474939929632,780580757072994305,1
346,an_amria,He has not released his tax returns yet... Wow.  #debates,1474939929425,780580756204707840,1
347,QuillandBoots,"The real question, Lester, is: Why do 53K+ Twitter users not know how to spell Hillary's name properly?  #debates #Debates2016",1474939929577,780580756842250240,0
348,madelineclaire_,"What is ""the worst revival of our economy since the Great Depression"" what is he referring to? #debates",1474939929803,780580757790134272,1
349,CindyRZel,@shondarhimes Best comment yet!!! #debates,1474939929662,780580757198610432,1
350,cherylnaylor,@realDonaldTrump be like go to my site 😂😂 #debatenight #debates #Debates2016 https://t.co/nBclSF2Wsx,1474939929389,780580756053696512,0
351,kamahaazi,Where are your tax returns? How can Republicans trust you if you might be poor? #Debates,1474939930657,780580761371971589,1
352,LegallyRidic,Does #Trump realize that policies like #Hillary2016 were very similar to those used after the great depression? #debatenight #debates,1474939930711,780580761598586880,1
353,_xStiro,Hilary is apart of ISIS end of story... #debatenight #debates #TrumpPence16 #Trump #Killary,1474939930632,780580761267306497,0
354,TheWivelihood,"Trump has aaaaaaaalllllllll the flapjacks 
Bruuuuuh 😂😂😂please answer these questions if you can 
#Debates2016 #debates #PresidentialDebate",1474939930670,780580761426591749,0
355,TonyLoyd,Release the returns!!!!  #debates,1474939930690,780580761510346753,1
356,Sullivan_LM,OOOHHH TAX RETURN QUESTION #debates @realDonaldTrump,1474939930749,780580761758031872,1
357,MacDaddy611,TPP is #Racist and #RacistHillary has always been promoting TPP! #NeverGonnaHappen #CrookedHillary #NeverHillary… https://t.co/FK4wb1eetW,1474939930628,780580761250459652,1
358,poku_c,"""Broad-based, inclusive growth"" #HC #Debates2016 #debates #DebateNight",1474939930508,780580760747122688,0
359,mariamhaas,"Ain't we all, Donnie? Ain't we all? #DonaldDeplorable https://t.co/e8mBTIF1bo",1474939930698,780580761544056833,1
360,Pinkomomma,Lookit me! Quoting a sane Republican. https://t.co/SUJ5X0t0Cw,1474939930607,780580761162297344,1
361,Liamerven,Fire him! ;) https://t.co/f6lqxoy4Zz,1474939930730,780580761678249985,1
362,iAmAnitaMarie,He won't!! He's been in audit for how long? #Debates,1474939930763,780580761816604672,1
363,SeattleBern,EXPORTS in exchange for donations to her foundation. https://t.co/Y4hcGuZRhr,1474939930665,780580761405562880,1
364,Probgoblin,"As per the #debates: bubbles are big, bubbles are fat, bubbles are ugly. Only two heroes can stop this: https://t.co/jNKGKKmSNy",1474939930658,780580761376202752,2
365,becky_whitaker,Wasn't gonna drink but it's happening #Debates,1474939930842,780580762148012033,1
366,Juliaflorad,Total circus #debates,1474939930649,780580761338384385,1
367,ProfCAnderson,Just ask the tax question.  The audit lie!!!!! #debates,1474939930825,780580762076770304,1
368,PeeTeeGee,#Debates. He is showing his diplomatic style RIGHT NOW!  Bullying his way through the debate.,1474939930778,780580761879523329,1
369,jayisnotsexy,tax returns !!! #Debates,1474939930969,780580762680758272,1
370,TumourousGuy,Hillary is certainly smiling more. Nervous?#debates #PresidentialDebate #USElections2016,1474939931667,780580765608185856,1
371,fishingLSC,hillary is responsible for benghazi  #Debates,1474939931708,780580765780160512,1
372,HashtagSpiruli,"Big, fat, ugly bubble we're in, says @realDonaldTrump. #Debates #debatenight #Debates2016",1474939931672,780580765629157377,2
373,MVPenergy,"At the end of all this, I hope all Americans are inspired to get involved. You gotta vote. But you have to respect other opinions. #debates",1474939931709,780580765784387585,1
374,CGayle,I know y'all are waiting for Donald to throw a fit #debates,1474939931644,780580765511933952,2
375,MCNMG,Trump is unfit to lead. https://t.co/UhLyVV0B5Z,1474939931566,780580765184757761,2
376,kylemra,Da Feds. #debates,1474939931667,780580765608267776,1
377,BiteMeTrump,Trump is lying. He has massive conflicts of interest. #Debates2016 #debatenight #debates,1474939931715,780580765809737729,0
378,TravRuiz,"Trump says he's under routine audit and when it's done, his taxes will be released #debates #debatenight",1474939931607,780580765356683264,0
379,SawMyHeart,Yes!! @LesterHoltNBC mentioning Trump not releasing his taxes! #debates,1474939931547,780580765105029120,1
380,TheOneTrueShire,You don't need too wait for the audit #debates,1474939931714,780580765805404160,1
381,LannyCDB,He hasn't answered one question  #debates,1474939931772,780580766048587777,1
382,tama_knight,AYYYYYY LESTER GOING IN ON THE TAX RETURNS #Debates,1474939931697,780580765734174720,1
383,hildepants,"""Routine audit"" my ass. #Debates",1474939931643,780580765507682305,1
384,davidcarlson1,Wow Trump is actually making a lot of sense on the Federal Reserve. We absolutely are in a bubble. #debatenight #debates #Debates2016,1474939931692,780580765713268736,0
385,Dan_Roehm,"#Debates  Hilary will not win on 'Rich people' - oh, here it comes - taxpayer subsidization of college tuition...Trump - dummys, the Fed?",1474939931707,780580765776146433,1
386,Cassie_Temple,Donald Trump is a big fat ugly bubble #debates,1474939931773,780580766052851712,2
387,jessbahl,Trump scaremongering now. #debates,1474939931660,780580765578960897,1
388,NAimprov,Not very well @bpolitics #debates #debatenight #Debates2016,1474939931657,780580765566275584,0
389,michaelctraylor,"Top down only works if you're Jermaine Dupri, screaming out money ain't a thang. #Debates",1474939931807,780580766195458050,1
390,ronaldojones53,"Faces, faces, faces, look at the Donald's expressions. he's not gonna make it till 10:30 #debates",1474939932609,780580769559445505,1
391,Sunburncooter,"Trump just doxed the Fed. You skypes about to get audited in 6 months. This is your notice. 

#debatenight 
#debates",1474939932620,780580769605431296,1
392,susang_ferat,He's so disrespectful to Obama 😡 #Debates,1474939932695,780580769919926274,1
393,kellsllek10,HILLARY OUT HERE PLUGGING HER SHIT I AM LIVING. #debates,1474939932739,780580770104553476,1
394,Schwitters_News,#debates  Big fat ugly bubble. Now saying Fed more political than Hilly. Say what?,1474939932689,780580769894952961,2
395,unmiraclededieu,I just want Hillary to tell him EXCUSE ME when he tries to interrupt like he does to her. #debates,1474939932679,780580769852854272,1
396,takeshikitano3,IRS has already said he can release them... #debates,1474939932641,780580769693511680,1
397,Dawnie64,shut up Donald! Its not your turn you child! #Debates,1474939932652,780580769739657216,1
398,lvlyjubbly,"Can't answer the questions, but he can insult his opponent.  #Debates",1474939932716,780580770008162305,1
399,Shadowteen20,THEY COPIED IT! Fact check! #debates https://t.co/veqGpVM8Nz,1474939932577,780580769425137664,1
400,BPulpit,"« This Janet Yellen, doing political thing! » Trump tape sur la Fed, dirigée par une femme, un comble #debates",1474939932613,780580769576128512,1
401,WeirdSweetNate,"""The Fed is doing political"" -Donal Trump

The eloquence of American discourse!

#debatenight #debates",1474939932681,780580769861341184,2
402,VickSassy,We can clearly see that Hillary is our new President of The United States #Debates,1474939932773,780580770247217152,1
403,GinkaTarnowski,#debates  Whats the great depression? #DonaldTrump,1474939932800,780580770360373248,1
404,Larnburgs,"""Debt free"" college has to be the dumbest idea yet  #Debates",1474939932851,780580770574241793,1
405,Just_Ericka,"Hmmmm, I'm no fan butl @realDonaldTrump is winning #debates #debatenight is interesting!",1474939932731,780580770071060480,0
406,RemiMenehune,"I wonder all the drinking games! ie ""Excuse me"" ""Big league"" ect. https://t.co/RMSZcRJ6oI",1474939932816,780580770427514880,1
407,EliVanScythe,HRC clearly has a strategy. Trump clearly let his emotions come into play within the first three minutes. #debates,1474939932692,780580769907564545,1
408,_henah,"Nah son, that's u https://t.co/iz9RscPCeU",1474939932768,780580770226122754,1
409,metinhosten,#Debates orta sınıfı kaldıran sizlersiniz kolejler için borclanan ogrencileri de sizler yarattınız her seçimde aynı muhabbet yeter,1474939932762,780580770201145344,1
410,socalmom,Thanks @LesterHoltNBC for asking about @RealDonaldTrump's tax returns. Don't let him get away with the audit excuse. #debates,1474939932701,780580769945182209,1
411,GudHammer,Hillary melts down hack hack #Debates,1474939932854,780580770586898432,1
412,cjhurtt,Worst revival since the great depression! #debates,1474939933485,780580773233430529,1
413,handstoswift,Trump está mitando no que? Na interrupção e na gritaria em cima da Hillary? Ambos um lixo. #Debates https://t.co/MZ3GcLPi0u,1474939933529,780580773418110976,1
414,deca_heda,TAX RETURNS TRUMP IS SHOOK #Debates,1474939933684,780580774068129793,1
415,stbythec,She's actually calling for SPECIAL PROSECUTORS. https://t.co/tEma6lT3Ds,1474939933476,780580773195833345,1
416,PuckNut_27,Why watch the #debates when you can watch the #Reds demolish the Cardinals. 10-0 Top 4 #LetsGoReds,1474939933649,780580773921452033,1
417,tsmith1625,We are in big fat Tax bubble...lol. Donald Trump.#Debates2016 #Debates,1474939933736,780580774286200834,2
418,csm_politics,"""When Obama goes off for the rest of his life to play golf..."" - DJT

.......Does Obama like golf? 
#debatenight #Debates2016 #debates",1474939933635,780580773862731776,1
419,LisaArbitrary,Any moron can tell you what the problems are. #solutions? #debates,1474939933674,780580774026342400,1
420,katiegotbandzz,"Mood: @Lin_Manuel during Cabinet Battle #2: ""You must be outta your GOD DAMN mind!"" #Debates",1474939933741,780580774307172352,1
421,zephera1,#debates #timer They need to have a timer on the screen for this debate.,1474939933598,780580773707513856,1
422,AlblaliYaqoub,Miss Cl killed him 👍🏼  #Debates,1474939933700,780580774135365632,1
423,itsthatseanguy,COME THROUGH LESTER ON THESE TAX RETURNS! #debates,1474939933718,780580774210834433,1
424,sophiabotha74,its a civic duty to pay taxes &amp; that includes corporations #debatenight #debates,1474939933755,780580774366027780,1
425,iamtiffjones,"""I'm under a routine audit."" ROTFLMAO!!! #debates",1474939933649,780580773921447937,1
426,RTPryor,@realDonaldTrump #debates https://t.co/7806KPtuW1,1474939933136,780580771769815041,1
427,echomontague,Donald got called out! 😂 Release the returns boi #debates,1474939933826,780580774663761921,1
428,moriahchalise,crying😂 if I drank I'd be drunk😂 https://t.co/tdN6UuJ7jZ,1474939934646,780580778103087104,1
429,Nathycalderonp,"He's like a spoiled child, 30 mints in and he lost it. He keeps interrumpting everyone #Debates",1474939934715,780580778392457217,1
430,ptetr_derp,Notice how Hillary hasn't interrupted during his minutes yet... #debates,1474939934727,780580778442973185,1
431,ElizabethEllenJ,He even admits that her plan sounds good #Debates,1474939934746,780580778522599427,1
432,frannie1225,@MSNBC this is guy wrenching! He is out of control! I am more scared then ever! https://t.co/5ajRfj5SEr,1474939934503,780580777503272960,1
433,julianlytle,“You ain’t seeing my tax returns bih” - Trump #Debates,1474939934708,780580778363260928,2
434,ontopofit2,#debates That audit excuse? It's a lie. It's been totally debunked.,1474939934544,780580777675325440,1
435,ChristInCenter,"Trump is like a kid, calling names, interrupting, yelling. Maybe he should plug his ears and say, ""la, la, la, la, la"" #debatenight #debates",1474939934653,780580778132463617,1
436,jenstrong411,Hilary hilary please you are not winning this debate.  Trump is running all over you.   #Debates,1474939934839,780580778912591873,1
437,siempresarita,moving on to tax releases #debates,1474939934829,780580778870644736,1
438,kristel_gibson,It's like watching Lisa Simpson debate Nelson.  #debates,1474939934697,780580778316959746,1
439,michael_kemna,"""out to the golf course....to golf."" #debates",1474939934608,780580777943633921,1
440,CDestructor12,Mejor clinton!! #Debates,1474939934828,780580778866376705,1
441,l_d_z,"Even after Lester tells him it's Hillary's 2 mins, he still interrupts MULTIPLE TIMES! ARE WE GOING TO ELECT A CHILD AS PRESIDENT?! #debates",1474939934762,780580778589687808,1
442,Backenricker,"'Increase taxes on the middle class'
#debates 
https://t.co/8z4if1KFvd https://t.co/BSv4a546MN",1474939934211,780580776278646785,1
443,melizardlynn,"Really though, people want to give this hot head control over weapons of mass destruction 😒 #debates #NeverTrump",1474939934887,780580779113852928,1
444,Maxdacool,He hasn't said any facts yet. He's just insulting government.  #Debates,1474939934824,780580778849759232,1
445,nanogeekette,This has been true for the entire election. https://t.co/EQCsn73XhD,1474939934644,780580778094825473,1
446,3m3h3n,"Wait.. When presidents are no longer in office, they can play golf all of the time?! So basically the Bush presidency before 9/11 #Debates",1474939935669,780580782393794561,1
447,SkreetGil,LIAR!!!  #debatenight #debates #Debates2016 #HillaryClinton,1474939935626,780580782213517312,0
448,socialistmop,"""Trumped up trickle down...""

Didn't work the second time either, Hillary.

#debates #debatenight #Debates2016",1474939935676,780580782423232512,0
449,sifilismental,Ese hombre está ebrio... de poder. https://t.co/PQVt7WBbqS,1474939935614,780580782163185664,1
450,zmcarter,"He is right about the bubble, but the cheap shots discredit what he's saying. #debates",1474939935590,780580782062571520,2
451,CurtisBallard77,We are in for severe economic trouble. FED is raising interest rates soon #Debates,1474939935640,780580782272372737,1
452,rojajimmy,Funny. But what has Tech come to.. Live on Twitter.#Debatenight #Debates,1474939935658,780580782347812865,0
453,AFSCME,https://t.co/P9Pd2l87Yu is fact-checking Trump's whoppers live during the debate. Donald Trump's website? It's offline. #1uVote #debates,1474939935570,780580781978710017,1
454,ProjectFairness,"43.1 million people in the U.S. fell below the poverty line in 2015 (@TalkPoverty). Meanwhile, the wealthy grow wea… https://t.co/U89UPLt6Yp",1474939935378,780580781173252096,1
455,satindoll27,Lester holt is not a good moderator #Debates,1474939935563,780580781949345793,1
456,lolkristin,"We're in a big, fat, ugly bubble? Naw, that's just your mirror, Trump. #debates #gotem",1474939935635,780580782251225089,2
457,javiermgonzales,"Who do you want in a President? Clinton calm, collected, and confident. Trump unhinged, yelling, out of focus. #Election2016 #Debates #",1474939935701,780580782528049153,1
458,LiberalArtsDiva,Y'all need to raise taxes on the wealthy and stop giving out corporate welfare to corrupt corporations #debatenight #Debates #Debates2016,1474939935758,780580782767087616,0
459,felipede_souza,#recibo https://t.co/TTKYiO8d8p,1474939935408,780580781299212288,1
460,JasThePhilo,the psychology that informs trumps ideas is SCARY #debates,1474939936677,780580786621722624,1
461,rtyson82,"Looking at the choices like:
#debatenight #debates #Debates2016 
https://t.co/0cLOocHjqA",1474939936597,780580786286174208,0
462,DDHomeless,#debatenight #debates #FactChecked https://t.co/57PsGBcuHx,1474939936474,780580785770213376,0
463,candles_by_lori,I wish someone would ask him about all of his manufacturing factories are over seas.  #Debates,1474939936658,780580786542108673,1
464,MinaLioness,He's just separating his teeth and spewing toxic waste. #debates,1474939936537,780580786034642945,1
465,CharlizePizarro,TRUMPS FACE IM SORRY BUT 😂😂😂 #Debates,1474939936709,780580786756091904,1
466,fancyfeet07,AAPPPPFFFFFTTTTT!!!! The tax returrrrrnnnnssss!!! 😩😫😂😂😂 #debatenight #Debates,1474939936790,780580787095638016,0
467,Zhang4Xiaobing,Holy shiz! He keeps interrupting! #debates,1474939936829,780580787259256833,1
468,babychochee,Por Dios! ¿Hasta cuándo este payaso va a seguir interrumpiendo a Hillary? #Debates,1474939936828,780580787255021568,1
469,ZGrimmig15,Don't really care about Trump's tax returns. He has money. Big deal.  #debates,1474939936747,780580786915446784,2
470,ReptilianGrande,@realDonaldTrump is hot #debatenight #debates #debates2016,1474939936788,780580787087413248,0
471,CarterWoodz,Farcical. I need a drink. #Debates,1474939936819,780580787217244160,1
472,calawayczc,I can't believe Trump didn't say Obama would be playing golf on his Trump golf courses. #missedopportunity #debates,1474939936875,780580787452162048,2
