,geo,screen_name,text,timestamp,tweet_id,cluster_pred
189,,marketinggirl08,Exactly! He's good at saying a lot of nothing with his tremendous vocabulary! #ImWithHer https://t.co/VrlO178ndc,1474945148013,780602644549152768,1
190,,DylnRutherford,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/REbMoxoD72,1474945147728,780602643353837568,0
191,,RealTomSawyer,.@SenDavidPerdue must have been at the wrong game tonight... he says Trump hit it out of the park. Not sure what he was watching. #debates,1474945147924,780602644175974400,1
192,,ChaseSitzmann,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/OefHogqbUQ,1474945148043,780602644674940929,0
193,,PWorld1408,90 minutes of #neverhillary was 89.9 minutes too many. God help us. #trumppence2016 #debates,1474945148657,780602647250219008,1
194,,_hayitsjay_,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/4MPGVJwJlt,1474945148502,780602646600101888,0
195,,MyaSheeran,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/c4hdASysaN,1474945148593,780602646981844993,0
196,,JustCallMe_Ash,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/R1DxdnFYcl,1474945148527,780602646704984064,0
197,,MariolocoPerez,#I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3ITqjOnMcw,1474945148664,780602647279796224,0
198,,Bliz617,#debates #Debates2016 https://t.co/tDfJa4kxjp,1474945148277,780602645656506368,1
199,,gratmccall,"@StefanMolyneux
The only implicit bias I have starts with that red pantsuit
#debates #Debates2016",1474945148667,780602647292223488,1
200,,Hyder___News,'You don't know who broke into #DNC' - Trump on cyber security and hacking #debatenight #debates… https://t.co/mGow9xn6Dw - #HyderNews,1474945148824,780602647950884864,1
201,,LilJimmyBasile,@mitchellreports looks like if @HillaryClinton drank out of the wrong Holy Grail cup. #debatenight  #Debates2016 … https://t.co/CvMbWFNplH,1474945148526,780602646700912641,1
202,,juliemsosa,#letgarydebate https://t.co/ljBhh4jYYK,1474945148774,780602647741026305,1
203,,Ariuszme,"#debatenight  #debates #Debates2016 Stamina and regarding she ""doesn't have the look"" https://t.co/smmXk4qFsb",1474945148821,780602647938072576,1
204,,jannestrang,"- What about cyber security, Mr Trump? 
""My 10-year-old is great with computers, you would not believe how good he is. Tremendous!"" #Debates",1474945148829,780602647971762176,1
205,,loretta1130,What the heck does this mean??? https://t.co/p4WP8JH7IY,1474945148828,780602647967592448,1
206,,NadilLopez,Hillary Clinton in the 1990s personally lobbied business to push harder  trade with China  by @ZaidJilani #debates https://t.co/WwI25eUvTM,1474945148959,780602648517025792,1
207,,LindseyLewiss,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Vgvwfmpwgb,1474945148883,780602648198205441,0
208,,AnaRent,"Ojalá que el odio no gane en #EstadosUnidos... Ojalá que no voten por @realDonaldTrump, porque el mundo estaría en PROBLEMAS. #Debates",1474945148993,780602648659578880,1
209,,realconnorginn,@realDonaldTrump had so many missed opertunities... @CynicWhoLaughs #DebateNight #Debate2016 #debates,1474945148906,780602648294809600,1
210,,GnomishGal,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Eh6VKWrWXS,1474945149074,780602648999395328,0
211,,chas_edgar,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LUWyuIwddq,1474945149680,780602651540979712,0
212,,ibpistol17,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HLKBlmgXsi,1474945149689,780602651578773504,0
213,,itzytheg,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/dzmpoLYd5l,1474945149706,780602651650105344,0
214,,BlackburnReview,"He's gotta bring it up. Deck stacked against him, no one is going to do it for him. https://t.co/wtj0wRbNB3",1474945149574,780602651096584192,1
215,,susankfletcher,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/XKZumLMoCx,1474945149717,780602651696214017,0
216,,nsmadras,Donald Trump has TEMPER not Temperment #Debates,1474945149776,780602651943768066,1
217,,MichaelNiewidok,WHO WON TONIGHT'S DEBATE? #debatenight #Debates2016 #debates,1474945149785,780602651981459456,1
218,,JavyGotDaJuice,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/tsi9T9NlDm,1474945149714,780602651683807232,0
219,,MichaelMurphyNY,"Amazing. The bar was so low and Trump still managed to trip on it.
#debatenight #debates #Debates2016",1474945149902,780602652472279040,1
220,,ilovejesus_57,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/u1otd2FERq",1474945149814,780602652103053314,0
221,,adeckingprob,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/dorDeBGpE9,1474945149877,780602652367269889,0
222,,TomPerwira,Haha. https://t.co/U1od8kjvBz,1474945149853,780602652266668032,1
223,,FortuneMagazine,Watch: Hillary Clinton taunts Donald Trump for his unreleased tax returns #Debates #Debatenight #Debates2016… https://t.co/HOBlU3kWV9,1474945149734,780602651767545856,1
224,,Patriotusa54,Hahahaha https://t.co/v7gBBM63Zo,1474945150518,780602655055896576,1
225,,KhariiWarnrs,"¿Y qué tal estuvo el show, perdón debate entre clinton y trump? #debates",1474945150735,780602655966060544,1
226,,AmbientEOD,I came into these debates with an open mind. Lester Holt clearly did not. #debates #DebateNight,1474945150558,780602655223771136,1
227,,C_M_Richards,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0W9AAMBPKL,1474945150734,780602655961853953,0
228,,ElectroIgnition,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/RDurJ3Kk4Y,1474945150719,780602655898873856,0
229,,LovelySheriff,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/QluyAl7cHs",1474945150686,780602655760670721,0
230,,reilly_perry,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/GXa7bEJlRr,1474945150691,780602655781642240,0
231,,BeardmanFishing,"Well, America lost that debate #Debates",1474945150871,780602656536403968,1
232,,lmjsbrain,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/czHrb3NTGW,1474945150638,780602655559323648,0
233,,jkhey1234,Did Clinton succeed in getting Trump off track/losing cool? #debatenight #debates #Debates2016 #DonaldTrump #Trump,1474945150824,780602656339398656,1
234,,mrKmedia,@NUVO_net Neither is good for America or the 🌎. #debatenight #debates #Debates2016,1474945150740,780602655987081220,1
235,,oaklandfarmer,"#debates #debatenight #Debates2016 Let's be real. #IndictTheCorrupt already. Long list, may as well set an example… https://t.co/Bth7biIkPU",1474945150766,780602656096079872,1
236,,jennaadams92,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/smIhCOE5WA,1474945150819,780602656318291968,0
237,,barjarm,Where is my @realDonaldTrump ? Tonight made me sad. Bye bye Donald. #debatenight #debates,1474945150756,780602656054063104,1
238,,AZellWill,Fav Moment: @realDonaldTrump somehow saying he won't release his taxes b/c of America's crappy airports. #debates #DoYouHavePneumonia,1474945150763,780602656083419136,1
239,,J0AN_RIVERS,#JoanRivers Opinion on @realDonaldTrump #debates #DonaldTrump https://t.co/Ey6khYfTxJ,1474945150639,780602655563329536,1
240,,Brand0nRichards,Pats himself on the back for not saying bad things about @HillaryClinton and her family https://t.co/lkVgpxiPuJ,1474945150784,780602656171651072,1
241,,lily_marston,"You know when you see/hear a word too much &amp; you start to question if it's a word? That's where I'm at w/ ""temperament"" right now. #Debates",1474945151070,780602657371099137,1
242,,lino_noee,Listening to No justice X @tydollasign whiles watching the #debates,1474945151627,780602659707379712,1
243,,ev18sweetpea,Fix this please https://t.co/J0nTj4m0gZ,1474945151659,780602659841736705,1
244,,JessLif,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/DbF19YWBwz #IVoteClinton,1474945151663,780602659858448386,0
245,,Christo20722105,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/S6vLiECiyK,1474945151563,780602659439083520,0
246,,gibrvn,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/95MheVO1W5,1474945151561,780602659430473728,0
247,,r_macdonald,"#debates @realDonaldTrump suggests looking at Solis Doyle @CNN ""birther"" interview here it is https://t.co/gJjYRue8Xg via @internetarchive",1474945151723,780602660109950976,1
248,,rockford92584,"Nice try Hillary to make him look racist and in league with Russia.   Really not believable, we are not that stupid. https://t.co/x2RlCOqQv9",1474945151751,780602660227469312,1
249,,caitlin1029_,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/H9b2AOPMKf,1474945151567,780602659455852548,0
250,,PenPaperPad,We've already RTed this tonight team. Y'all are too slow. https://t.co/zo6S1vlNd2,1474945151920,780602660936232960,1
251,,DennyKnip,Glad you're supporting Trump Ellen... #debatenight https://t.co/HFVwOY536P,1474945151761,780602660269416448,1
252,,mitchellabi0526,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/s68XiISstZ,1474945151856,780602660667924481,0
253,,_mitchellsharon,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/oKdcdRt1sh",1474945151686,780602659954913280,0
254,,RomazeAkram,"Wow, Trump just said he was going to attack Hillary on Bill's affair, but thought it was inappropriate bc Chelsea was in the room. #debates",1474945151834,780602660575674368,1
255,,BillLonbeck,I voted trump https://t.co/UNk4FwIA63,1474945151737,780602660168708096,1
256,,stevennlang,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/8RMWTrGqdk,1474945151932,780602660986589189,0
257,,chiefdawdler,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/8DliY6s2UH",1474945151954,780602661078863873,0
258,,MizzayTee,"Post debate interview, Trump days he didn't attack Hillary with Bill's infidelity because her daughter was in the room…wtf #Debates",1474945151984,780602661204701185,1
259,,martintense,And now for the live late night talk show coverage. #debates,1474945152019,780602661351612417,1
260,,BKVeloGirl,And she is AWESOME!  #MadamPresident  #Debates  #HillaryWon https://t.co/BrbrJUyeNu,1474945151936,780602661003530240,1
261,,jennica_sims,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bee8vBBlD4,1474945152088,780602661640863744,0
262,,GaryThaGod,Ok so I just finished watching the #debates and I truly believe we should just elect @Tenser for president. Who with me?,1474945152690,780602664165842944,1
263,,marcsazer,#debates https://t.co/G1awXM1h4m,1474945152623,780602663884828673,1
264,,wowunoriginal,"Found out what the ""spin room"" is. Seems crowded. And no one is spinning. Dammit. #debates",1474945152749,780602664413528064,1
265,,wuvva,This tweet is literally my favorite. https://t.co/ab6DsMiH3Z,1474945152732,780602664341999618,1
266,,neerajbali7,"#debates So like he repeatedly tells us, tonight he proved it: Donald Trump is ""unbelievable"".",1474945152771,780602664505647104,1
267,,KLETCO,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/TH85kOz07y",1474945152710,780602664249856000,0
268,,PCAlexander1010,Will there be two more #debates?,1474945152835,780602664774012928,1
269,,SamMorrisDesign,My favourite part of the #debates was when CNN passed over from a panel of 5 news anchors to a panel of 9 completely different news anchors,1474945152818,780602664702783488,1
270,,wyattreu12,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/peST9rmfNr,1474945152771,780602664505573377,0
271,,BKaysac,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qEABgB2Y3o,1474945152774,780602664518311936,0
272,,TamikaDamion,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/nNege27ZyS trump",1474945152863,780602664891641856,0
273,,spat106,Donald Trump was sniffing because he was earlier crying that his campaign team told him he shouldn't put on his orange tan for the #debates,1474945152827,780602664740454400,1
274,,sid_demayo,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/7o27ApWmkT",1474945153126,780602665994637312,0
275,,bball3_shorty,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/CDqOSb5zoa,1474945153061,780602665722122240,0
276,,cjwcjw,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/n6paA5T2Ax,1474945153399,780602667139641344,0
277,,_Beamerr,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/QVoIChWoyb,1474945153673,780602668288913408,0
278,,KelsH2,Cruz would have wiped the floor with her...#CruzCrew #debates #JustSaying,1474945153761,780602668658020352,1
279,,natanjosue,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/b6be9Zq0VS,1474945153657,780602668221882368,0
280,,WillMcLeod99,"Consensus: Clinton Victory. Fox is hand wringing, even Newsmax panning his performance. #Debatenight #Debates #Debates2016",1474945153736,780602668553240576,1
281,,fred_k10,"Great job Hilary put him on the sword on his own words, zero temperament #Debates",1474945153748,780602668603629568,1
282,,brew1982,"""Allegedly"" https://t.co/vW7Zei2SGV",1474945153775,780602668716744704,1
283,,zachzamin,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/fD7BuhlNep,1474945153702,780602668410691585,0
284,,kocyildirim,Crooked Lester. #debatenight #debates #Debates2016 https://t.co/lIVhyCO7St,1474945153785,780602668758675456,1
285,,dreyahbohlen,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/MmNcI3qRZX,1474945153909,780602669278781441,0
286,,HarbertVicki,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/MbUsSd9H78,1474945153957,780602669480022016,0
287,,DennisBohannon,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LbTqRSiIT3,1474945153975,780602669555519488,0
288,,JlNNIE,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/kjDIrDbYdB,1474945153936,780602669392097280,0
289,,Mystayya,"#Debates  What a hypocrite.  He brings up Clintons husband cheating on her when HE cheated on two of his wives with two of his other wives,",1474945154026,780602669769617408,1
290,,HollyR4,"After this #debates Hillary can face ANY situation and juggle flaming bowling pins and stil get a ""great deal"" done https://t.co/x89YQxqj9R",1474945154028,780602669777891328,1
291,,digbildo,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/QHl95YyXvL,1474945153874,780602669132046338,0
292,,JillurRahim,@realDonaldTrump focused more on advertising his businesses than putting forward policy proposals! #debatenight #debates #debates,1474945154261,780602670755225600,1
293,,AntLaSalle,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ojwxnPVAoD,1474945154669,780602672466362368,0
294,,jnelleiz,"If I know anyone who votes for or supports Donald Trump, they will be cut from my life. That's unforgivable. #debates",1474945154809,780602673053564928,1
295,,BasedDodgersFan,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/q0Xm6L7Xbh",1474945154745,780602672785174528,0
296,,EanHickam,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/H7JrZGBpvU,1474945154682,780602672521048064,0
297,,JoyfulGrandma,#debatenight #debates #Debates2016. https://t.co/Oob1vlm8SV,1474945154648,780602672378417152,1
298,,ZooZooZuri,#debates Mr trump on TV post debate saying that he was going to bring up affairs but he's nice.  Bully. He really does go very very low,1474945154670,780602672470695936,1
299,,Sky2764,".@HereticOfEthics @The_Extrange Take a look at this.
https://t.co/UBiHRUHosK",1474945154664,780602672445554688,1
300,,CherylReynolds,Nor did he challenge any of her BS. https://t.co/weXf04azGN,1474945154670,780602672470564864,1
301,,NelsonIER,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3cGqJoIgrV,1474945154761,780602672852283393,0
302,,Avigailcjm,Well that made for an interesting morning. As always Twitter adds an extra dimension making it hilarious #DebateNight #Debates2016 #Debates,1474945154788,780602672965488640,1
303,,PetulantChild23,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/iLuysRM0sa,1474945154823,780602673112297472,0
304,,emigator,I won the #debates because I this much closer to finishing 2 oz of lace weight Cormo yarn singles. https://t.co/nRL1e1wXAQ,1474945154511,780602671803670528,1
305,,Randykrise,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LFgTfGARfV,1474945154853,780602673238159360,0
306,,Dansan69208,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/1dstgJGiI0 #DonaldTrump",1474945154844,780602673200451584,0
307,,hayleyalena,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/VMi8D6mpSe,1474945154790,780602672974028800,0
308,,jemsmom93,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/DCO4PwIuBJ,1474945154981,780602673775214592,0
309,,JoySears9,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/KZCYtR3Lzh",1474945155005,780602673875722244,0
310,,brian_fc_sylvan,"#TeriChocolate: ""JUST A FEW MORE, FREYA-CHAN!"" #FreyaChocolate #Debates https://t.co/gbA43kGpmG https://t.co/gDBgKhMRWH",1474945155735,780602676937654273,1
311,,kic0911,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/FB77BQMYgH,1474945155802,780602677218594816,0
312,,InfidelSAMC,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/OUrK0L4mLk",1474945155780,780602677126397953,0
313,,cailloulovr,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HalZazxgqo,1474945155787,780602677155639297,0
314,,GeoffTGould,The winner of tonight's #debates... The twilight zone theme song.  #debatenight,1474945155835,780602677357080576,1
315,,Rledwards7,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/THiKsoQ2LM,1474945155892,780602677596041216,0
316,,MaxismMao,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LUVROkkVad,1474945155878,780602677537280000,0
317,,x_Teezy2x,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/GHDioW6NTP,1474945155878,780602677537476608,0
318,,KarenSHudson,Did not mention how she split the party in half and denied Bernie the nomination. #NotMeUS #StillSnders  #FRAUD https://t.co/1gIg7ODhWf,1474945155875,780602677524779009,1
319,,Angry_midget_1,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/d8OoVDXEqm,1474945155941,780602677801590785,0
320,,Americans4Evan,Well that was awkward. #DebateNight #Debates2016  https://t.co/EHI3OVuOKD,1474945155855,780602677441028096,1
321,,ajcruse12,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/TkNdscj8ia,1474945155902,780602677637976064,0
322,,alex_wisbey,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/esrI19ProH,1474945155778,780602677118066688,0
323,,Amos_Ramos14,Trump has been trumped tonight. This was a one-side debate #Debates #USPresidentialDebate,1474945155975,780602677944135680,1
324,,Aj2K4,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/vqaxgZVtRe,1474945156297,780602679294779392,0
325,,iwanheat,"The only people who won this debate was the audience, but we also lost. #debates #Debates2016",1474945156684,780602680918077442,1
326,,ucfknightryan,@FoxNews  but now he can after the debate when she's not there to respond. #Cowards #debates,1474945156700,780602680985214976,1
327,,Vini_Magaal,@katyperry !!! https://t.co/ejhwlSrEy9,1474945156586,780602680506978304,1
328,,TeresaJ77,Stamina-a misogynistic code word. #debates,1474945156677,780602680888561665,1
329,,NecklacesFash,whatiwore: I just told nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/JltHx7hYvD,1474945156666,780602680842551296,0
330,,MagaFeed,"Trump “I didn’t want to say what I was going to say about what’s been going on in their life.”
https://t.co/DZUn7ZqUBE
#debatenight #debates",1474945156734,780602681127759873,1
331,,CharXRenee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/z0z4FuebVC,1474945156701,780602680989347840,0
332,,ChadHastings,#Debates #debatenight #cnn #FoxNews Trump was cool calm and won! Huge!... under an assault from #lesterHolt and #HillaryClinton,1474945156729,780602681106628609,1
333,,spencermmullins,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/knnxXr7PDE,1474945156775,780602681299726336,0
334,,zinkywinks,"LOL

kellyann conway just said on @cnn that BILLIONAIRE donald trump understands blue collar and middle class more than hillary

#debates",1474945156531,780602680276385793,1
335,,mattshelton11,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/a4ASUcUgly,1474945156843,780602681584824321,0
336,,drmarcu,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/dUwvI4bixE,1474945156657,780602680804839425,0
337,,myilab,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LW11Q5nck4,1474945156589,780602680519499776,0
338,,mburgs34,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/vBW2Ym29Zg,1474945156809,780602681442185216,0
339,,alabamarn1,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/SpMxhJ5uyC,1474945156716,780602681052176384,0
340,,macincasen,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/TD2FjzbttH,1474945157801,780602685602922496,0
341,,JPDaoust,Pierre Martin a réagi à chaud au 1er débat Trump-Clinton. Voici un compte rendu de la soirée:… https://t.co/NqN9ExJ3ar,1474945157235,780602683228954624,1
342,,_sade_monique,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7j7xQH8uQo,1474945157723,780602685275906050,0
343,,madisonlmccrory,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/a7FGIzqplo,1474945157707,780602685208887296,0
344,,LaurMaddison,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/eVFDzDSG4F,1474945157648,780602684961423360,0
345,,kodair0211,Trump still complaining about Hillary's commercials that use actual audio/video of him. #debates,1474945157881,780602685938479104,1
346,,ElectedMob,#debatenight #debates #Debates2016 #HillaryClinton #factcheck #factcheck2016 #FactCheckTheDebate https://t.co/nF9dZPZOLB,1474945157335,780602683648454656,1
347,,justanthrjunior,What am I here for?? I'm not picking a side this year #debates #DebateNight #Debates2016 https://t.co/3yO6caVxHK,1474945157824,780602685699547138,1
348,,Cbaugh123,Trump has class https://t.co/WO8aIniBv0,1474945157758,780602685422645248,1
349,,ephrata,Watching what both the candidates are saying like  #DebateNight  #debates https://t.co/RBTHqyu3NR,1474945157696,780602685162557440,1
350,,roderickrector,What the actual fuck just happened #Debates,1474945158020,780602686521483264,1
351,,TechCapitalist,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/zd6FVle1by,1474945157866,780602685875707904,0
352,,rg_harrington,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/mcxQS2KZJG,1474945157896,780602686001582081,0
353,,Jamie_L_Mueller,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/wEZcKf6mNp",1474945158004,780602686454525953,0
354,,JusterLady,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/NBXtshlEVs,1474945157998,780602686429429760,0
355,,DonnaJo1002,#Debates2016 https://t.co/TNkMe9AIcM,1474945158026,780602686546804736,1
356,,1791forever2A,"#debatenight #debates #Debates2016 

https://t.co/CoXSeJC4hj",1474945158664,780602689222737920,1
357,,skallabard69,#Hillary #Obama #ImWithHer -Not #Debates #MAGA #Debates2016 #debatenight .... https://t.co/eg3B5EbVUo,1474945158424,780602688216109056,1
358,,laurencaudill_8,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/FmHdi4BtAK,1474945158829,780602689914667008,0
359,,AWSchofield52,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/TZ7LLv2UFd,1474945158775,780602689688264704,0
360,,bellasanatomy,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/QxAeo2T7mA,1474945158857,780602690032197633,0
361,,HiYella01,"Thank you @andersoncooper for finally saying ""Don't you want someone who thinks carefully in the White House? Yes, we do want that. #debates",1474945158941,780602690384560128,1
362,,orlando__19,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KfJNJfFT0E,1474945159018,780602690707390464,0
363,,idanikou,#Hannity is actually trending! #debatenight #debates,1474945159054,780602690858614784,1
364,,DeepCreek63,#IVoteClinton #NBC4DC #debates,1474945159051,780602690845995008,1
365,,austinm21,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/dtELxQDKeg,1474945158996,780602690615246848,0
366,,Lindsay_Irby22,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/4JSCyXY7b2,1474945159191,780602691433050112,0
367,,ChiariGirl357,"head like a hole black as your soul I'd rather die than give u control
bow down before the 1 u serve. you're going… https://t.co/UAYPQLm98X",1474945159623,780602693245030400,1
368,,ToriGolightly16,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/xwRcXEB56X,1474945159714,780602693626630144,0
369,,Natalie0280,@HillaryClinton did not look presidential - crazy eyes w a wild smile -  #grandmaHarleyQuinn - #debates2016 #Decision2016 #debates,1474945159735,780602693714935809,1
370,,RR_EOD,I came into these debates with an open mind. Lester Holt clearly did not. #debates #DebateNight,1474945159856,780602694222352384,1
371,,lanadellexa,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/xGpsBFY8tD,1474945159727,780602693681352704,0
372,,mlisag123,#debates https://t.co/aBF9H4W7I5,1474945159627,780602693261881344,1
373,,peytonfoster4,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/OPqh1u2vNA,1474945159716,780602693635244032,0
374,,JasonParness,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7ytJeVr7yp,1474945159734,780602693710675968,0
375,,heyitsallieeee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/kxUNCLQS6k,1474945159856,780602694222438400,0
376,,anamiii,Did he just your president?! News flash he's your president too jackass #debates,1474945159892,780602694373371904,1
377,,GandaraJacky,Oh ya EVERYONE IS SAYING YOU  WON. They aren't mostly saying your a dumbass. RIGGGGHHHHHTTTTTt#Debates,1474945159976,780602694725611520,1
378,,SailorsGirl81,. https://t.co/pdn4LSQbzI,1474945159628,780602693265924096,1
379,,garrettrow,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/MeGl91gHP8,1474945160007,780602694855647232,0
380,,TexanIndiana,Trump wins @realDonaldTrump https://t.co/w0PdTzL74q,1474945159897,780602694394404864,1
381,,NickkMurphyy,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/M68qREWkIm,1474945160659,780602697590321153,0
