,geo,screen_name,text,timestamp,tweet_id,cluster_pred
228,,Datruthcounts,@realDonaldTrump demonstrates that he is NOT presidential. He is a nasty disrespectful rambling bully #debatenight #debate2016 #debates,1474939985754,780580992465723395,1
229,,MercWithOneArm,Donald you can release your returns during an audit.  Warren Buffet said so.  #debates,1474939985594,780580991794544641,0
230,,ShawdieRED,he's insulting alot of federal officials right now #debates,1474939985809,780580992696352768,1
231,,jeniferkyoung,"Every time he says, ""believe me,"" he is lying. #Debates",1474939985982,780580993421811712,1
232,,serenalilly182,@serenalilly182 #debates,1474939985864,780580992927068160,1
233,,Yaniwhite1,#debates https://t.co/UwpkFq4MHG,1474939986457,780580995414102020,1
234,,dbourgois,He made $94 million? Thanks campaign donors! #debates,1474939986643,780580996194275328,0
235,,CaminoForCancer,@realDonaldTrump #realeaseyourtaxes #Debates,1474939986665,780580996286599168,1
236,,Agent_Orange76,#debates #debatenight #debate2016 The Fed is a root cause of our economic problems.,1474939986615,780580996076937217,1
237,,cubanalaf,Don't interrupt Lester! #debates,1474939986680,780580996349517825,0
238,,kathymarie28,Don't ever answer the question Trump. Deflect deflect.  #debates,1474939986665,780580996286672896,0
239,,callmecrazy1205,Lord help us we're doomed #debatenight #debates #Debates2016 #GodHelpUs,1474939986709,780580996471263233,1
240,,CoachWells,@crawdaddys11 https://t.co/qY4Ea2Pehg,1474939986544,780580995779203073,1
241,,Vaxfiend,"Trump is careening all over the place, can't stay on topic, is close to raving... Very sad!  #debates",1474939986594,780580995988918273,1
242,,ProudlyLiberal2,Trump: It's been the worst revival.  But at least he admits a revival. #debates,1474939986684,780580996366426112,0
243,,notcatstevens,Hillary is cleaning up!! #Debates,1474939986830,780580996978618369,1
244,,diamonddeposits,#debates Hahha just answer the question man,1474939986753,780580996655620096,1
245,,ivyblos,"Yeah, so I'm being audited, no big deal, I can't tell you anything, soz #debates",1474939986624,780580996114677761,1
246,,TikiMaximus,@ArieleStewart @HillaryClinton #debates Really?  It looks disingenuous &amp; robotic to me #debatenight,1474939986745,780580996622188544,1
247,,joelfolg,Talking nothing about tax returns. WTF. Lies about auit. #Debates,1474939986800,780580996852789253,0
248,,SensiblySecular,"If you don't mind releasing your taxes, @realDonaldTrump, then why don't you? Stop dodging.  #releasethetaxes #debates #debatenight",1474939986604,780580996030820361,0
249,,ElleOConor,"HE IS LYING. HE CAN SHOW HIS TAXES, AUDIT OR NOT.  @hillaryclinton #shewon #Debates2016 #debates #LoveTrumsHate #imwithher",1474939986822,780580996945104896,0
250,,WINTER1969,That's all she knows...nothing else. https://t.co/GjSIBlAwXY,1474939986789,780580996806619136,1
251,,Andy_Conlin,Donald J Trump won the first half hour of this debate. Period. #debates,1474939986919,780580997351944192,1
252,,DaBaggah,I #Debates,1474939987007,780580997721055232,1
253,,DaFunniestVines,When you have to vote for Hillary or Trump #debates https://t.co/7093RQ0SU6,1474939987551,780581000002801664,1
254,,Stfubeech,#Debates I'm hungry,1474939987647,780581000405512192,1
255,,rogueorgana,trump at the #debates: https://t.co/7JKsYb4Vrv,1474939987274,780580998840934400,1
256,,SeattleJanae,Jill Stein agrees with Hillary Clinton too. https://t.co/RCCkY03NEl,1474939987680,780581000543821824,1
257,,RumorCfr,Fwd:@GovGaryJohnson: All the #tax increases in the world are not going to balance the budget. Spending MUST be addressed. #debates,1474939987747,780581000824795136,1
258,,dcsohl,.@realDonaldTrump would be richer if he'd invested the money from his father in an index fund. #debatenight #debates #Debates2016,1474939987642,780581000384352259,1
259,,trecinomics,I'm not making $694 million Mr trump #debates,1474939987782,780581000971554816,1
260,,Navacane,😭😂 https://t.co/o3yltsMHLv,1474939987733,780581000766038016,1
261,,k_shelton,How about just releasing 2014 and earlier?!? https://t.co/1PJcLhZEWz,1474939987380,780580999285452800,1
262,,DougGavigan,I'm utterly convinced that both Hillary and Donald are going to spontaneously combust by the end of tonight. #Debates,1474939987823,780581001143607296,1
263,,Strangetramp,Donald Trump giving a book report when he clearly hasn't done the reading #Debates,1474939987852,780581001265188864,1
264,,keely7jones,"""Essentially a financial statement of sorts"" - #TrumpQuotes #Debates",1474939987619,780581000288010240,1
265,,myguysknow,"@HillaryClinton smugness is so unbecoming. More so than your tomato pantsuit.
Tired of your fake attitude. #debates",1474939987848,780581001248411648,1
266,,davey,I FUCKING hate him. #Debates,1474939987845,780581001235984384,0
267,,TheoBod_,Hmmm 🤔 this is gettin good  #Debates,1474939988663,780581004666888192,1
268,,LewisFelix26,What a fucking idiot. Hope you are proud of papa @DonaldJTrumpJr  @EricTrump #Debates,1474939988674,780581004712943616,1
269,,tfwhannah,What Trump thinks America is in #debates https://t.co/1IxXQiWwIl,1474939988486,780581003924353024,1
270,,rashanda_xo,I swear his right hand is irritating 😡 #Debates,1474939988754,780581005048504320,1
271,"[47.61997535, -122.30159739]",offby1,You know Trump is fucking up when @wikileaks sides with Clinton. https://t.co/BbaGVqVlGa,1474939988731,780581004951982080,1
272,,jaybreeze117,I like that Lester Holt has to explain to a presidential candidate why presidential candidates release tax returns. #debates,1474939988737,780581004977303554,0
273,,trumanboyes,Why you hating on Yellen? #StraightOuttaYale #Debates,1474939988735,780581004968923136,1
274,,ernhunt,"When your dad says, ""you're actually watching the #debates?"" ... I'm just here for the live tweets and the drinking games ✋🏼",1474939988657,780581004641787905,1
275,,matterlandsen,Sería muy bueno escuchar a los otros 3 candidatos... ¿por qué la organización no los invitó? #Debates,1474939988731,780581004952080385,1
276,,ckg623,As anyone ever achieved so much by saying nothing? Ever? #Debates2016 #debates,1474939988827,780581005354606593,1
277,,abuskir3,Nobody likes the guy who speaks about himself in third person 😂 #Debatenight #Debates,1474939988678,780581004729876482,1
278,,heyjdey,#ReleaseTheReturns #WhatsHeHiding #TrumpTaxes #Debates https://t.co/NJfNj2aS2N,1474939988788,780581005191110656,1
279,,d0raking,Trumps mouth looks like a vagina.  #Debates,1474939988785,780581005178593280,1
280,,djjkim,Trump says Hillary has been fighting ISIS her ENTIRE ADULT LIFE. Does that mean she fought ISIS b/f she could drink… https://t.co/wRhjG3zu2a,1474939988586,780581004343971843,1
281,,ReallyAmerican1,"""It will be released."" @realDonaldTrump I'll believe it when I see it! #debatenight #debates #Debates2016",1474939988836,780581005392359424,1
282,,orourkegirl,#debates @realDonaldTrump  release your taxes   @LesterHoltNBC keep pushing.,1474939988559,780581004230688768,0
283,,The_imBROglio,lol Trump must have a really small dick if he has to take time to make sure everyone knows how much he made this year #debates,1474939988550,780581004192780288,1
284,,MegaRadburn,Anyone ever argued with a child employing child logic? #debates,1474939988948,780581005862199297,1
285,,CADOF1,Donald will never release his taxes no matter what. He doesn't want the public to learn the truth. He is a corrupt con man! #debates,1474939988873,780581005547700224,0
286,,AppSame,"#debates 
Before you Start on @realDonaldTrump TAXES @HillaryClinton Where are your speeches to WALL STREET",1474939988770,780581005115535360,1
287,,MariaNYC,"My neighbor, @TheBlueBuddha just shared that she’s yet 2 hear ONE constructive comment frm Trump, not ONE proposal. 
#debatenight #debates",1474939989658,780581008840138752,1
288,,kppotatoes,"#Trump's right, The Fed, under Janet Yellen, is doing great damage 2 our economy; can't raise interest rate as woul… https://t.co/ZAgfExDh3T",1474939989376,780581007657492480,1
289,,twii_fm,"""Our country is being ripped off?"". Huh?  #badeconomics #Debates",1474939989697,780581009003872257,1
290,,prestonyancey,"How much of that money do you owe to ex-wives?

#debates",1474939989744,780581009200787456,1
291,,MrJack_Kovacs,Mediator for the #PresidentialDebate2016 ....#debates https://t.co/oe5mBBRnAe,1474939989344,780581007523057665,1
292,,TheSecularLib,"You don't have to wait for the audit to finish to release your taxes, @realDonaldTrump  so says the IRS. #debates #Debates2016 #debatenight",1474939989641,780581008768897024,0
293,,GraceLipnicki,Not many people realize that. #debates https://t.co/zQLRQtPIs2,1474939989747,780581009213403138,1
294,,UnaMcAlinden,I need a drink. #debates,1474939989724,780581009116975104,1
295,,NickLewis37,"This is brilliant TV and it makes me so sad. This isn't supposed to be a joke. 

#Debates #Debates2016 #DebateNight",1474939989717,780581009087537152,1
296,,fallfaster,He paints a present and future of DOOM. Who wants the misery he's peddling? #debates,1474939989664,780581008865361920,1
297,,CherylAdessi,#Debates IRS says you don't have to wait for audit. Release them NOW,1474939989742,780581009192550400,0
298,,jjauthor,Not true Lester Holt! @realDonaldTrump released his tax return! Tell Hillary to check her emails! #debatenight… https://t.co/ZL50tTRZNy,1474939989631,780581008726904832,0
299,,JuneRochelle1,Im under an audit #Debates,1474939989834,780581009578274816,0
300,,angedasilvav,Accurate https://t.co/j6oOZGTOKz,1474939989392,780581007724519425,1
301,,pithlydawn,"If he can't stop interrupting her, I'm going to punch the TV. #DEBATES",1474939989773,780581009322573824,1
302,,topco13,아니 시바 내가 왜 영어를 안 배워서 다 알아듣지를 못해 ㅠㅠ 브 #Debates,1474939989939,780581010018701312,1
303,,LynSouth,OMG. This! https://t.co/DNhGJFRJQu,1474939989806,780581009460899840,1
304,,PDXVoiceTeacher,"#debatenight #debates #Debates2016 this is a debate you'd see in a #PaulVerhoeven film. The moderator will say ""I'd buy that for a dollar.""",1474939989732,780581009150488576,1
305,,PastorJim127,#LetGaryDebate https://t.co/dbiEXFehvA,1474939989901,780581009859284992,1
306,,realjaynoble,Release the tax returns! Audit has no bearing on your tax release. #debates,1474939990668,780581013076312064,0
307,,RayofInterest,No one cares about your money @realDonaldTrump #Debates,1474939990684,780581013143511040,0
308,,JorElWasRight,"I would love this job, but I'd be bad at it. I'd probably just ask one question and then sit there and watch for 90… https://t.co/8rhxKTF0Qb",1474939990496,780581012355031040,1
309,,ellenm0rgan,Ever wonder what it'd be like to watch a six year old debate? Are you watching? #debates #fucktrump,1474939990593,780581012761894912,1
310,,__biancat,"""... ESSENTIALLY a financial statement of sorts, I have it up today.. "" -- Trump

#debates",1474939990746,780581013403512832,1
311,,Beauty411,We can only hope! RT @MissWhoeverUR: I see Lester woke up. #debatenight #debates,1474939990548,780581012573188096,1
312,,GrandMoffJoseph,thank you lester! #debates,1474939990745,780581013399351297,1
313,,lil_stuff_,TRUMP IS FEELING HURT #debatenight #debates #Debates2016,1474939990606,780581012816494592,1
314,,KrisHammond,"Donald Trump claims that his Federal Election Commission report provides more information than his tax returns. Yeah, right. #Debates",1474939990613,780581012845854724,0
315,,a_terran,#SHADILEY #debates,1474939990800,780581013629960194,1
316,,EasyITCommunity,"BBCWorld: ""You've been doing this for 30 years"" - realDonaldTrump https://t.co/nU77bZgLuq #DebateNight #debates https://t.co/SMyv39VRCw",1474939990532,780581012506046466,1
317,,jonathancristol,"Trump, ""The US is the dumbest country in the world.  Dead last."" And if we elect Trump, he'll be right. #debates",1474939990735,780581013357531136,1
318,,oldladyk1970,@HillaryClinton looks like she's trying to stifle herself. Gonna blow a gasket. Hold it in HRC! You can do it. #Debates #debatenight,1474939990662,780581013051310080,1
319,,director_in_kc,"She needs to use Obama's great line- it's how he won in general. ""Americans are too smart for this"" (paraphrase) https://t.co/V2DNjf2z5h",1474939990582,780581012715679745,1
320,,LACinMichigan,I will NOT be watching the 2016 Presidential #debates because I'm on a blitz to finish homework &amp; other responsibilityes. #debatenight,1474939990752,780581013428826112,1
321,,Texadorian_90,really don't want him as president not a big fan of Clinton but I prefer her than him #Debates,1474939990822,780581013722308608,1
322,,priyanki_bh,'Big fat ugly bubble'- Trump .. didn't he just read out words from his bio? #Debates,1474939990873,780581013936156672,1
323,,jaythanjj,Word Salad #debates,1474939990818,780581013705457665,1
324,,EricWolfson,"#ThereIsNoAudit

#FUDJT

#debatenight  #Debates  #Debates2016",1474939990833,780581013768450048,1
325,,StefKeegan,#Debates I can has Facts. https://t.co/LOmM1La4yy https://t.co/XQjixIPPKQ,1474939990542,780581012548022273,1
326,,PolarQuin3,I'm definitely not team Hilary nor Donald Trump but this man is such a pathological liar it's sickening..  #debates,1474939990794,780581013604995072,1
327,,space_mambo,this is all bernie sanders' fault. if he could have just not been a cuck I wouldn't be sitting here terrified for my future rn. #debates,1474939991693,780581017375612928,1
328,,davidnmorris,Apparently we all need to believe we're going make $694 million annually. #debates,1474939991679,780581017316790272,1
329,,Cuddlingbts,Can this rat stfu lmao with his crusty orange looking ass smh  #Debates,1474939991734,780581017547452417,0
330,,D3ATH_5TR1K3,who cares what the Ape and Wicked Witch have to say. i'm playing #BO3 tonight. #debates @realDonaldTrump @HillaryClinton @BattlefyCOD,1474939991743,780581017585225728,1
331,,theRealCSPP,#Debates Do the honorable thing just once in your life! #ReleaseTheReturns,1474939991737,780581017560109057,1
332,,firerat42,Did Trump suffer some kind of stroke?  He's only genuflecting with his right hand!!!  #debates,1474939991644,780581017170087937,0
333,,YeenShitCuh,"""You have still not released your tax returns"" #debates https://t.co/BP9XHtKwyV",1474939991436,780581016297701376,0
334,,anelkaNYC,I wonder how many hundreds of jobs were created just to fact check the nonstop nonsense that tumbles out of trump's mouth. #debates,1474939991659,780581017233088517,1
335,,brokemack,Trump on his D game throwing softballs but unfortunately hillary trash #Debates,1474939991745,780581017593585665,1
336,,prezli,#debates sure you didn't say this #DonaldTrump https://t.co/fkaqn0VRDH,1474939991647,780581017182695424,1
337,,brendawhite1022,Who is negotiating our trade deals. ??  #debates,1474939991815,780581017887178754,1
338,,sandeoncurrent,"Ooopppsss, taxes taxes taxes!!!! #Debates",1474939991456,780581016381558784,0
339,,CrazyPoliticUS,"Lol, yes he did RT @deray: Did Trump just say that the wealthy are going to create all of the jobs? #Debates",1474939991570,780581016859766785,1
340,,barbwilson978,Yes but will people actually get it? https://t.co/44lvCzqJa1,1474939991801,780581017828458496,1
341,,zombieclown,Trump is like a baby that shit himself hours ago and is irritated that he can't get the diaper off. #debates,1474939991863,780581018088734721,1
342,,chiznat,My audit??  #Debates  https://t.co/8SIQ1jIZqI https://t.co/pMhDpfvlue,1474939991534,780581016708739072,1
343,,Scgator1414,"trump's taxes will be released after the audit finished.

Really? How many years are under audit now???? #debates https://t.co/yIKWnAYLm1",1474939992454,780581020567539713,0
344,,curi42,Maybe Hillary never interrupts b/c she's saving her voice to avoid coughing. #debates,1474939992670,780581021473308672,1
345,,sacygnus,BECAUSE TRUMP IS A DRAGON AND SITTING ON HIS GOLD #theConspiracy #DesolationofTrump #Debates,1474939992600,780581021179707395,1
346,,JohnXSmith1,Yes please vote. https://t.co/3zx7nSEprq,1474939992311,780581019967688704,1
347,,MormonRight,"@KSL5TV Yet it was Bill's Economy who benefited from Reagan's 'trickle down'!
#TCOT
#2A #MAGA
#TrumpPence16🇺🇸
#Debates2016  
#Debates",1474939992650,780581021389500416,1
348,,itsAmeAnthony,"Out there, there are some bars with the #debates on and and some angry football fan is yelling put the game on. #debatenight",1474939992470,780581020634587136,1
349,,W6N_MJR07,الله يخسكم 😄 https://t.co/RzAQfJoGYG,1474939992536,780581020911403008,1
350,,LeForbusier,Trump's make-up is a little uneven tonight. #debates #bluewasabadchoice,1474939992651,780581021393756160,1
351,,jase0910,"So @realDonaldTrump , you didn't say this? #debatenight #Debates2016 #Debates https://t.co/K34q70sFWV",1474939992599,780581021175672832,1
352,,tsmith1625,So he saying we can all make 694 million dollars??? 😂😂😂😂#Debates #Debates2016,1474939992668,780581021465010176,1
353,,heyheyhayleyyy,"When #Obama is no longer @POTUS, he'll be the world's greatest champion on climate change. If that's spending his days golfing...? #debates",1474939992681,780581021519667206,1
354,,Allystar31,She needs to interrupt him!!! #debates #PresidentialDebate,1474939992736,780581021750218753,1
355,,dbarcon,#Debates He'd be better off releasing his taxes now than waiting for IRS audit with everything they've learned recently.,1474939992770,780581021892739079,0
356,,liammmunro,"""all talk and no action"" @realDonaldTrump has to be the most un-self-aware human being ever #debates",1474939992648,780581021381079040,1
357,,AaronBanzon,"Yes, there are topical hacks! #debates",1474939992765,780581021871841281,1
358,,Diogenissa,Bahahaha! 😂😂😂 https://t.co/7Lnl2NjkP8,1474939992713,780581021653798912,1
359,,mikeyfranklin,Trump is appalled that professional trade negotiators are negotiating trade deals. #debates,1474939992852,780581022236672002,1
360,,kateashenden,"""The Fed is more political than Hillary""  Please.  #Debates",1474939992724,780581021699964928,1
361,,grassiadevyn,My dad getting in on this #debates action. https://t.co/prGursT3TS,1474939993364,780581024384163840,1
362,,EmB0525,Liar @realDonaldTrump #Debates,1474939993703,780581025806155776,1
363,,darylfrench88,#Debates,1474939993713,780581025847967744,1
364,,fluffiwaffles,Just show us your tax returns buddy #Debates,1474939993663,780581025638338560,0
365,,etheron369,#debates https://t.co/FW2YNEuEvD,1474939993481,780581024875024385,1
366,,llillibug,"Why do I feel like this crazy long ""audit"" is going to be over on November 9th? #debatenight #debates #Debates2016",1474939993658,780581025617436672,1
367,,Milliser13,"You can't bully Donald Trump. Showing great resilience against Hillary. 

You have to see past what Hillary is trying to do here. 

#Debates",1474939993495,780581024933740544,0
368,,FLNJ312,#Hillary DOESN'T understand economics &amp; already said she'd HAVE HER HUSBAND HANDLE IT! #Debates2016 #debates #debatenight,1474939993655,780581025604857856,1
369,,Cool2zap,694M$ o.o  #Debates,1474939993627,780581025487486977,1
370,,SuniDey,He is running out of bumper stickers to shout... #Debates,1474939993823,780581026309378049,1
371,,erikelordi,Trump says Fed isn't doing job by keeping rates low. But market will crash when raised. Isn't his finer point to raise rates? #debates,1474939993759,780581026040942592,1
372,,TWill876,"Lol this yah DTrump audit cyaan done lol
He is pussyfooting around the release of his taxes.
Totally skirting the issue
Str8 BS #Debates",1474939993875,780581026527531009,0
373,,robinfclark,Trump made $694 Million last year and how does he relate to you? #debates,1474939993842,780581026389110785,1
374,,laurenewool,"Trump Tax Form No. 1040-ES: ""essentially, of sorts"" #debates",1474939993753,780581026015961088,0
375,,admiralmpj,The IRS has said that @realDonaldTrump can release his taxes any time. #UnitedDemHQ #debates #Debates2016,1474939993849,780581026418470912,0
376,,chromabone,"This long ass ""routine audit""  #Debates",1474939993908,780581026665996289,0
377,,KimberlyInezDC,"""I'm rich vote for me."" AYFKM #Debates",1474939994683,780581029916479488,1
378,,notmuchelse,OH MY GOD TAXES #DEBATES,1474939994678,780581029895507968,0
379,,TheNickSavage,"Trump on tax returns: As soon as the audit is done, it will be released...lets say definitely by Nov. 2 #debatenight #debates",1474939994577,780581029472006144,0
380,,TheAndroidRulz,#Debates https://t.co/0RglLZ5NKp,1474939994501,780581029153218561,1
381,,DrFunmbiE,Annnnnnnnnd we’re back to trade and negotiating deals. As if that’s the only piece of the economy.  #ImWithHer #debates,1474939994532,780581029283303424,1
382,,tymmcote,32 minutes in and I'm already drunk. #debates,1474939994709,780581030025498624,1
383,,SophiePitchun3,"Yes, where is your tax return? Oh wait, it will be released, didn't say when, probably after the election. #debates",1474939994590,780581029526511616,0
384,,jamesoliphant,Trump was never going to win this on style points. But his anti-Washington message does stick with people. #debates,1474939994765,780581030260453376,1
385,,Eddydarkness19,Who would you vote? #debatenight #debates #Debates2016,1474939994640,780581029736222720,1
386,,nickleeee1,#Debates why does Hillary keep looking down? Is she reading notes?,1474939994734,780581030130425856,1
387,,gebemartinez,.@HillaryClinton strategy is clearly to laugh at almost everything @realDonaldTrump sez. does that = AlGore sighs?#debates,1474939994661,780581029824299008,1
388,,Joseph_Santoro,"#TrumpedUpTrickleDown...Loser #economics! PROVE you're a billionaire, like #innovator @mcuban! #debatenight… https://t.co/XA5o9nFu4o",1474939994352,780581028528218112,1
389,,mindymproject,Why is Trump so fidgety? Ugh #debates,1474939994753,780581030210134018,1
390,,frecklycash1,Regulation and the Fed caused the economic crisis #Debates,1474939994822,780581030499459072,1
391,,snuffketeer,"foreign leaders watching this, imagining being yelled @ by trump in future mtgs - w/a mediator saying 'wait,no, it's nieto's turn'
#debates",1474939994731,780581030117900288,1
392,,Crazijaxs,#Debates.  Blah blah blah answers the tax question how?,1474939994767,780581030268850177,1
393,,eysselinck,"I generally try and not be political in my Tweets, but I cannot absorb @therealdonald_ as a candidate for president! #debates",1474939994664,780581029836972032,1
394,,latercera,"Trump: ""Nuestro país sufre por gente como Hillary Clinton, que toma malas decisiones para el país"". https://t.co/TztFIvCKN2 #Debates",1474939994774,780581030298288129,1
395,,deca_heda,take a shot every time trump says lester #Debates,1474939994880,780581030742720512,1
396,,KevinFishtyler,Hillary acting like governor Tracy from Black Sheep #debatenight #debates,1474939995579,780581033674575873,1
397,,N3m3sisPc,los ricos tengan menos impuestos para que generen trabajo pero los salarios serían los mismo. #debates,1474939995683,780581034110758912,1
398,,GoldsteinStreet,"""As soon as the audit's finished, it'll be released."" - #Trump sounding familiar. #Debates #debatenight #Debates2016",1474939995691,780581034144313344,0
399,,cristinarq8,esta que arde #debates,1474939995582,780581033687261185,1
400,,iChrisLehman,"He, himself, just literally said 
""financial statement... of sorts"" 
then did one of those, ""eh, not really"" head-shoulder things
#debates",1474939995717,780581034253512704,1
401,,themothboy,"I wonder if by the end of this we'll hear #LesterHolt tell #Trump ""I said shut the fuck up and wait your turn"" #debates",1474939995670,780581034056376320,0
402,,woodstiff,TKY @LesterHoltNBC call him out on taxes Release his taxes. You can release taxes under audit. Trump not answering #Debates2016 #debates,1474939995761,780581034437976064,0
403,,MiaMiamady,Translation: As soon as my tax returns are doctored...I will release them. #debatenight #debates 'The Donald',1474939995743,780581034362408960,0
404,,_KingMalcolm,#FACTCHECK LESTER #Debates,1474939995754,780581034408681473,0
405,,MadamImAtom,"Either Trump doesn't understand trade deficit or hopes his audience doesn't. 

#debates",1474939995742,780581034358341632,1
406,,KristinaLuca,Trump is contouring like the Kardashians. #debates https://t.co/NWIHz9IY2y,1474939995290,780581032462577664,1
407,,strumpets___,I didn't know he could count to 104. #debates,1474939995676,780581034081579008,1
408,,ahsimsauce,"like @RafaelCasal said, at least we'll make it through with a good C passing grade compared to failing with trump… https://t.co/bx6lqgjIwY",1474939995828,780581034718928896,1
409,,Jeannette_JNE,Mr Trump I thought u were the healthiest presidential 2 even run? Looks like someone's got the sniffles! #karma #mustdrinkmorewater #Debates,1474939995671,780581034060570624,1
410,,BernieCrats1,DrJillStein: We have a generation of people who are locked in student debt. Time to bail them out. #debates #occup… https://t.co/GosvEFOlch,1474939995766,780581034459095040,1
411,,TisTheQueen,Anyone who thinks @realDonaldTrump actually is making sense needs to lay off drugs #Debates,1474939995936,780581035171950592,1
412,,Patriot_Beaver,Sally Kohn is a lying man(?) who has his head up Hillary's ass!! #debates https://t.co/GHnfU8B1FY,1474939995716,780581034249293825,1
413,,DecayedLace,I'm pretty sure the only word Trump knows is 'Jobs' because it it stirs his zealots. #debates #debatenight #trump,1474939995967,780581035301937152,1
414,,IttzAndrew,Do we really want to put all of our Country's funding into Military? #debates,1474939995914,780581035079790592,1
415,,DaliaHashim28,Fact Check: Audits do not stop you from releasing your tax receipts #Debates https://t.co/ffTBswwCph,1474939996244,780581036463906824,0
416,,Wickedgabe,Has Trump even answered any questions? #debates,1474939996633,780581038095466496,1
417,,conorsego,Routine audits #debatenight #giantdoucheVSturdsandwich #Debates,1474939996654,780581038183493632,0
418,,BigBennyFL,So now Trump is saying our economy is doing horribly and then brags about how much money he made this year #debates,1474939996606,780581037982289921,0
419,,Aye_Jillian,My niece is 2 and has better debating skills than Donald Trump #debates,1474939996617,780581038028361729,1
420,,Rome_at_Home,OMG SOMEONE MAKE THIS HAPPEN PLEASE. Oh and add @cher. Would love to see both of you rip apart the orange idiot.… https://t.co/Lyh6PdxLJl,1474939996644,780581038141472768,1
421,,1auran,"Dear America, I don't feel sorry for you. I wouldn't know who to vote for in this Presidential Race. #debatenight #debates #debates2016",1474939996701,780581038380556289,1
422,,cpweb13,@paigegawley bahahaha https://t.co/UsFV8qV5fi,1474939996432,780581037252509696,1
423,,DionneWLiebl,"I keep thinking someone is going to jump out and yell, ""You've been punk'd!"" #debates #wishfulthinking",1474939996774,780581038686818304,1
424,,nidalezouhir,"imagine if donald trump was having dinner w you, telling you his views on politics, and then he went ""btw i made $600m last year"" #debates",1474939996708,780581038410100736,1
425,,JuanitoGrana2,Escuchando a @realDonaldTrump en #debates https://t.co/nPe9m3PCDC,1474939996609,780581037994684416,1
426,,torresromain,"Eh c'est de la triche ça ! Bande d'enfoirés, on a des traces de tout anyways. #Debates https://t.co/KgHSxpaASP",1474939996455,780581037348909060,1
427,,MaryScottHunter,Say that in Ft Payne Alabama. Dare ya @business. #debatenight  #alpolitics  https://t.co/bfCZbNOPZg,1474939996315,780581036761739264,1
428,,heydavidhall,"Let the debaters debate. Shut up, Lester! 
#debatenight #debates #Election2016 #PresidentialDebate #PresidentialDebates",1474939996634,780581038099693568,1
429,,JoeyCB321,"Does Trump have fake teeth, or does Hillary just need to get some whitening strips? #debates",1474939996674,780581038267432960,1
430,,DPilsk,"""Worst revival of an economy since the Great Depression"" -Trump #Debates #Huh",1474939996620,780581038041001985,0
431,,APoliticalNerd,@realDonaldTrump Can you show us your Taxes? #ShowUsYourTaxes #debatenight #debates #Debates2016,1474939996815,780581038858706947,1
432,,bridoc,"Donald Trump lying again, claiming the IRS audit prevents him from releasing his tax returns. Weak, debunked excuse. #Debates",1474939996789,780581038749876224,0
433,,heidiwerber,just release your damn tax returns #debates,1474939996792,780581038762315777,0
434,,Katielauren08,Thank you @realDonaldTrump!  #Debates,1474939997657,780581042390380544,1
435,,yossarianjumps,Trump is now free-styling his tax returns box-by-box. #debates,1474939997536,780581041882865668,0
436,,poooyak,الان چند ماه میگه من مدارک تکسم رو منتشر می کنم هنوز نکرده #debates #ترامپ,1474939997599,780581042147164160,1
437,,SusanStroupe,"""You're perfectly free to release your taxes while under audit."" All right Lester. #debates",1474939997720,780581042654580737,0
438,,HBrook4k,If George Washington were still alive he'd kill himself after watching tonight's debate. #debatenight #debates,1474939997710,780581042612686848,1
439,,lcf42,"big fat ugly bubble

oh this one is too easy #debates",1474939997677,780581042474348545,1
440,,MAReyesAUTHOR,"Answer the damn questions, Trump!
  #Debates",1474939997611,780581042197520385,1
441,,nimashan,"she has amazing control i love that she is not interupting, letting hi dig his own hole
  #Debates",1474939997705,780581042591715329,1
442,,ContraCleon,TIL Secretary Clinton has been an adult for 12 years. https://t.co/BQmDfxhipJ,1474939997682,780581042495168514,1
443,,BajihNet,This is how a president should act. You have to keep your cool. https://t.co/6gripcobkf,1474939997598,780581042143002624,1
444,,BaoNguyen32,I think D Trump is trapping H Clinton at avery corner.  Very fascinating tactic.  It's Trump offense against Clinto… https://t.co/jVduTzbxsT,1474939997427,780581041425616896,1
445,,Wikete,Trump very strong now. Turning negatives into positives. #Debates,1474939997658,780581042394697733,1
446,,button0990,Yes. College debt free. Me like #Debates #debatenight #collegegradproblems,1474939997719,780581042650488832,1
447,,pheeebbzzz,Expand your vocabulary. It's bad. Very very bad. #debates #dumptrump,1474939997744,780581042755342336,1
448,,PookieG,Instead talk about college monopolies. Lower tuition. What about new books every damn yr. u can't resell ur books @ end of semester #Debates,1474939997741,780581042742845444,0
449,,THOUGHTS_JD,IRS has said again and again that he can release his taxes #debates,1474939997764,780581042839130112,0
450,,minayal,"#USAdecide Hillary deja en claro que tiene experiencia de gobierno, pero Trump hace mella de la política de empleos demócrata #debates",1474939997823,780581043086696448,1
451,,KittleKay,Let Lester speak! omf #debates,1474939997798,780581042981736448,0
452,,sanjit69,He's well prepared #Debates,1474939997722,780581042662940672,1
453,,PR_Johnson,Pace is critical to political rhetoric. The candidates who spoke w/eloquence at consistent pace performed better. #debates showing weakness.,1474939998712,780581046815367168,1
454,,basedmattforney,"Trump deflects the ""tax return"" trap. You can't stump the Trump. #Debates2016 #Debates #DebateNight",1474939998649,780581046551244802,0
455,,kimberlyasha,"Driving home, listening to the #debates. My head hurts.",1474939998671,780581046643326976,1
456,,DBiffster,"Ok Donny, how much of the $694M did you pay in Taxes? #debates",1474939998631,780581046475558912,0
